IDA	IDB	Label
YOR224C	YOR210W	positive
YMR223W	YNL051W	negative
YMR150C	YBR198C	negative
YDR148C	YBR105C	negative
YGL233W	YOR319W	negative
YDR224C	YMR237W	negative
YAL003W	YDL159W	negative
YLR396C	YPL045W	positive
YDL014W	YDR074W	negative
YPR105C	YGR180C	negative
YMR059W	YLR105C	positive
YKR025W	YML019W	negative
YPL213W	YNL286W	positive
YGR200C	YBR179C	negative
YHR051W	YGL187C	positive
YNL330C	YDR148C	negative
YBR231C	YJR102C	negative
YDL067C	YBR245C	negative
YHR166C	YER008C	negative
YPL050C	YML023C	negative
YKR038C	YLR066W	negative
YDR425W	YFL018C	negative
Q0275	YNL032W	negative
YDR488C	YIL144W	negative
YOR001W	YHR081W	positive
YNL230C	YGR120C	negative
YOR189W	YFL013C	positive
YFL008W	YLR148W	negative
YMR012W	YOL062C	negative
YER094C	YER094C	positive
YNL172W	YOR115C	negative
YOR224C	YPR029C	negative
YBR126C	YHR099W	negative
YBL003C	YGL233W	negative
YBR288C	YBL023C	negative
YKL022C	YBR283C	negative
YGR275W	YBR179C	negative
YOL117W	YDR434W	negative
YJL024C	YOL004W	negative
YJL006C	YLR148W	negative
YDR027C	YOR319W	negative
YOR260W	YDL004W	negative
YIL009C-A	YMR060C	negative
YIR009W	YBR254C	negative
YOR064C	YJR010C-A	negative
YGR162W	YPR023C	negative
YGR238C	YBL018C	negative
YOR249C	YLR240W	negative
YLR191W	YJL111W	negative
YDL077C	YMR231W	positive
YDR246W	YLR424W	negative
YGL005C	YGR072W	negative
YEL053C	YBR288C	negative
YEL018W	YNL214W	negative
YOR249C	YPR055W	negative
YJL013C	YMR299C	negative
YJL030W	YJL030W	positive
YOL094C	YNL290W	positive
YDL077C	YDL003W	negative
YDL076C	YNR017W	negative
YPR190C	YPR190C	positive
YOL078W	YOR368W	negative
YOL117W	YLR207W	negative
YOR260W	YGL100W	negative
YEL059C-A	YLR362W	negative
YDL076C	YML100W	negative
Q0085	YDR369C	negative
YPR181C	YNL286W	negative
YML043C	YML043C	positive
YBR123C	YKL148C	negative
YDL014W	YLR066W	negative
Q0130	YHR056C	negative
YMR189W	YKL190W	negative
YMR149W	YOL117W	negative
YNL006W	YDR138W	negative
YPR110C	YOL077W-A	negative
YLR440C	YOR346W	negative
YNL031C	YLL021W	negative
YDR016C	YGR216C	negative
YIL112W	YMR218C	negative
YMR043W	YPL180W	negative
YDR201W	YJL024C	negative
YER030W	YPR088C	negative
YGL066W	YDL040C	negative
YDL181W	YOR061W	negative
YPL255W	YLR418C	negative
YDR472W	YLR005W	negative
YMR149W	YIR017C	negative
YHR013C	YCL061C	negative
YPR103W	YMR060C	negative
YGR078C	Q0085	negative
YPL085W	YJR064W	negative
YPL213W	YGL223C	negative
YIL125W	YPL233W	negative
YDL067C	YLR395C	positive
YDR148C	YOL139C	negative
YNL191W	YBR095C	negative
YMR012W	YDR301W	negative
YLR447C	YJL176C	negative
YJL011C	YJR075W	negative
YLR298C	YNR017W	negative
YDL192W	YMR240C	negative
YLR417W	YOL034W	negative
YLR395C	YLR288C	negative
YPR191W	YJR007W	negative
YCR086W	YOR212W	negative
YBL084C	YLR319C	negative
YER019C-A	YGR135W	negative
YPL022W	YBR126C	negative
YEL051W	YEL051W	positive
YBR154C	YNL113W	positive
YIL143C	YLR005W	positive
YIL061C	YGR033C	negative
YDR201W	YKL052C	positive
YIL009C-A	YGR261C	negative
YIR022W	YBR111W-A	negative
YML029W	YBR281C	negative
YML095C	YBR109C	negative
YMR218C	YOR179C	negative
YPL243W	YMR256C	negative
YGL226C-A	YER122C	negative
YML029W	YLR207W	positive
YPL194W	YKL190W	negative
YOR001W	YJL179W	negative
YDR488C	YDR057W	negative
YGR275W	YGL252C	negative
YML077W	YGR195W	negative
YLR203C	YNL039W	negative
YDL150W	YNL151C	positive
YMR091C	YIL126W	positive
YNL031C	YER019C-A	negative
YDR121W	YHR001W-A	negative
YBL075C	YFR002W	negative
YNL056W	YOR232W	negative
YOL094C	YMR203W	negative
YER025W	YLR433C	negative
YBR283C	YDR235W	negative
YDR488C	YMR203W	negative
YHR172W	YNL070W	negative
YHR090C	YOL062C	negative
YLR275W	YER029C	positive
YFR028C	YIL022W	negative
YLR447C	YIL035C	negative
YDR145W	YER164W	positive
YJL069C	YGL223C	negative
YCR020C-A	YCR033W	negative
YDR437W	YGR216C	positive
YJL176C	YBR097W	negative
YMR044W	YMR060C	negative
YLR102C	YLR191W	negative
YOR075W	YBR279W	negative
YER087C-B	YKL166C	negative
YER164W	YOL148C	positive
YLR033W	YHR056C	positive
YGR009C	YER038C	negative
YDL029W	YMR237W	negative
YBL003C	YML019W	negative
YDR245W	YDR166C	negative
YDR086C	YLR200W	negative
YPR191W	YOR065W	positive
YJL176C	YAL030W	negative
YNL248C	YPL255W	negative
YLR052W	YNL286W	negative
YJL024C	YGR048W	negative
YML036W	YML036W	positive
YIL017C	YJL210W	negative
YDR176W	YOR023C	positive
YGL137W	YER173W	negative
YML049C	YPR181C	negative
YKL135C	YLR170C	positive
YDL150W	YLR119W	negative
YPR031W	YPR031W	positive
YKR095W-A	YKR095W-A	positive
YLL006W	YGR180C	negative
YGR078C	YDR289C	negative
YER164W	YDR086C	negative
YGL244W	YPL050C	negative
YHR051W	YGL191W	positive
YIL112W	YPR101W	negative
YGL116W	YMR060C	negative
YMR314W	YGR253C	positive
YPR191W	YIL112W	negative
YBL074C	YNR017W	negative
YLR200W	YHL019C	negative
YPR020W	YJR121W	positive
Q0130	YDR013W	negative
YLR154C	YNL006W	negative
YIR015W	YBL018C	positive
YCR033W	YOL068C	positive
YDR145W	YLR025W	negative
YMR146C	YOR151C	negative
YNL032W	YOR123C	negative
YML071C	YDL134C	negative
YMR224C	YMR012W	negative
YLR295C	YNL059C	negative
YCR084C	YHL019C	negative
YLR330W	YKR027W	positive
YGR008C	YPR056W	negative
YGL227W	YIL022W	negative
YML077W	YDR188W	negative
YPR072W	YLL041C	negative
YDR156W	YGL019W	negative
YLR447C	YDL185W	positive
YPL037C	YAL044C	negative
YOR151C	YPR032W	negative
YLR148W	YDR054C	negative
YDR480W	YML081C-A	negative
YML092C	YJL001W	positive
YMR236W	YDR392W	positive
YPR031W	YGL191W	negative
YGL066W	YLL006W	negative
YJR005W	YHR143W-A	negative
YDR227W	YLL041C	negative
YML094W	Q0045	negative
YPL149W	YBR119W	negative
YOR026W	YOL013C	negative
YKR007W	YHR062C	negative
YPR133W-A	YNL070W	positive
YMR052W	YDR145W	negative
YGL112C	YGR183C	negative
YGR119C	YEL003W	negative
YAL041W	Q0085	negative
YOR295W	YDR424C	negative
YLR433C	YJR093C	negative
YJL143W	YAL034W-A	negative
YGL105W	YJL166W	negative
YDR472W	YBL026W	negative
YML129C	YCR084C	negative
YBR154C	YFL005W	negative
YNL172W	YGL145W	negative
YNL191W	YAR003W	negative
YPL235W	YER072W	negative
YBL016W	YPL195W	negative
YCL061C	YLR395C	negative
YNL244C	YAL011W	negative
YGR074W	YMR240C	positive
YIL115C	YGL252C	negative
YAL010C	YJL210W	negative
YMR268C	YLR170C	negative
YGR003W	YOR045W	negative
YGR129W	YHL019C	negative
YOR064C	YPL129W	positive
YBR289W	YGL005C	negative
YBR128C	YLR240W	positive
YDL030W	YHR157W	negative
YLR203C	YGR009C	negative
YML105C	YKL045W	negative
YJL154C	YJR064W	negative
YMR043W	YMR077C	negative
YAL001C	YBR201W	negative
YPL138C	YCR095C	negative
YIL026C	YGR020C	negative
YDL145C	YNL182C	negative
YGR009C	YMR312W	negative
YHR099W	YJL166W	negative
YMR299C	YPL049C	negative
YPR191W	YJL111W	negative
YGL116W	YJL034W	negative
YDR439W	YPL204W	positive
YPR036W	YBR221C	negative
YML036W	YDR019C	negative
YEL002C	YHR143W-A	negative
YGL098W	YGR090W	negative
YDR080W	YDR429C	negative
YOR048C	YDR289C	positive
YIL109C	YBR278W	negative
YGL208W	YLR288C	negative
YLR292C	YGR030C	negative
YML094W	YOL069W	negative
YIL042C	YOR362C	negative
YJR068W	YPL094C	negative
YOL012C	YLR166C	negative
YML029W	YDR328C	negative
YER025W	YDR470C	negative
YNL021W	YLR360W	negative
YPL022W	YDL145C	negative
YAL013W	YBR091C	negative
YEL053C	YGL187C	negative
YOR211C	YNL113W	negative
YJL074C	YPL002C	negative
YDR448W	YCL010C	positive
YDL150W	YCL008C	negative
YML043C	YPL234C	negative
YAR002C-A	YPR181C	positive
YKL148C	YGR158C	negative
YDL150W	YEL003W	negative
YLR119W	YGL237C	negative
YMR117C	YDL232W	negative
YDR322C-A	YGL201C	negative
YGR020C	YKL166C	negative
YPL126W	YDR148C	negative
YPL167C	YPR032W	negative
YGL019W	YBL035C	negative
YML071C	YDR320C-A	negative
YML098W	YPL065W	negative
YPL010W	YKL144C	negative
YNL214W	YNL214W	positive
YHR188C	YLR055C	negative
YPL019C	YJL011C	negative
YLR295C	YJR121W	positive
YOL077W-A	YJR007W	negative
YIL072W	YLR008C	negative
YDR228C	YLR170C	negative
YIL143C	YPR056W	positive
YHR083W	YPR107C	negative
YBR039W	YDR298C	positive
YOL094C	YML055W	negative
YKL041W	YDR225W	negative
YKL045W	YDL195W	negative
YPR182W	YPR020W	negative
YDR424C	YMR299C	positive
YFR036W	Q0250	negative
YLR141W	YAL047C	negative
YLR263W	Q0105	negative
YLR192C	YFL024C	negative
YLR442C	YER093C	negative
YER164W	YBR198C	positive
YLR115W	YOR179C	positive
YPL235W	YLR295C	negative
YOR026W	YPL094C	negative
YNL222W	Q0275	negative
YMR054W	YPR082C	negative
YGR140W	YPR020W	negative
YML092C	YNL286W	negative
YDR298C	YOR368W	negative
YHR001W-A	YML023C	negative
YEL018W	YBR201W	negative
YJL099W	YKR027W	positive
YER148W	YPL129W	positive
YPR020W	YLR433C	negative
YJL143W	YAR003W	negative
YNL041C	YBR278W	negative
YGR113W	YGR113W	positive
YCR042C	YLR292C	negative
YHR156C	YMR294W	negative
YMR080C	YHR077C	positive
YGL137W	YGL137W	positive
YPL047W	YCL010C	positive
YDR472W	YJR060W	negative
YPL096C-A	YGL194C	negative
YIR017C	YDR246W	negative
YLR115W	YNL070W	negative
YDL150W	YNL113W	positive
YDR265W	YML094W	negative
YBR077C	YGR163W	positive
Q0275	YGR030C	negative
YER149C	YIL139C	negative
YHR118C	YJR058C	negative
YIR022W	YPL001W	negative
YMR012W	YNL214W	negative
YGR216C	YDL130W-A	negative
YOL013C	YGR238C	negative
YBR079C	YMR012W	positive
YER008C	YJL013C	negative
YKL081W	YKL081W	positive
YEL053C	YER173W	negative
YGR195W	YBR091C	negative
YJL036W	YBR114W	negative
YLR088W	YDR320C-A	negative
YAL010C	YDL134C	negative
YDR437W	YDR253C	negative
YOL004W	YPL152W	negative
YMR035W	YMR035W	positive
YFL039C	YGL020C	negative
YAL013W	Q0045	negative
YER027C	YOR115C	negative
YLR066W	YPR025C	negative
YLR025W	YHR197W	negative
YKL112W	YPR041W	negative
YFL009W	YBR105C	negative
YML092C	YOR362C	positive
YPR179C	YDR265W	negative
YAR002C-A	YAR002C-A	positive
YHR056C	YPL255W	negative
YNL330C	YPL139C	positive
YMR042W	YPL094C	negative
YHR085W	YOR057W	negative
YPR179C	YLR212C	negative
YOR299W	YEL032W	negative
YHR081W	YGL200C	negative
YKR022C	YKL016C	negative
YLL006W	YPL181W	negative
YDR201W	YBL099W	negative
YOR249C	YDR211W	negative
YPL175W	YJL111W	negative
YDL077C	YER070W	negative
YPL213W	YDR498C	negative
YBL035C	YPL078C	negative
YBL021C	YLR238W	negative
YCL010C	YNL153C	negative
YLR275W	YOR270C	negative
YML046W	YHR188C	negative
YGL201C	YBL023C	positive
YER019C-A	YNL317W	negative
YGR252W	YCL010C	positive
YLL041C	YPL235W	negative
YDR103W	YHR026W	negative
YIL071C	Q0080	negative
YLR381W	YNL052W	negative
YMR044W	YGR083C	negative
YJL029C	YFL049W	negative
YNL038W	YLL021W	negative
YHR085W	YEL051W	negative
YOL139C	YPL218W	negative
YOR110W	YKL190W	negative
YOL077W-A	YPL204W	negative
YBL084C	YLR295C	negative
YPL181W	YNL041C	negative
YOR110W	YNL214W	negative
YLR207W	YGL070C	negative
YNL153C	YBR114W	negative
YGR275W	YGL245W	negative
YMR231W	YPR025C	negative
YOR217W	YIL076W	negative
YOR075W	YNL139C	negative
YEL055C	YGR129W	negative
YMR189W	YPL237W	negative
YER087C-B	YLR055C	negative
YDL042C	YLR170C	negative
YDL185W	YFL017W-A	negative
YIL026C	YBR288C	negative
YLR212C	YHR172W	positive
YPL259C	YGL174W	negative
YNL182C	YJR058C	negative
YJL176C	YPL085W	negative
YLL041C	YML077W	negative
YGR258C	YPL195W	negative
YDR310C	YMR060C	negative
YPL019C	YNL330C	negative
YPL167C	YPL167C	positive
YJL024C	YPL046C	negative
YOR317W	YHR026W	negative
YPR041W	YJL099W	negative
YNL097C	YOR115C	negative
YDR472W	YGR013W	negative
YOL005C	YDL140C	positive
YBL074C	YER172C	positive
YIL125W	YPL181W	negative
YLR321C	YML077W	negative
YPL213W	YOR319W	positive
YGL244W	YJL111W	negative
YDR148C	YJL081C	negative
YOR061W	YKL057C	negative
YKR008W	YLR395C	negative
YLR207W	YDR057W	positive
YOL077W-A	YML081C-A	positive
YAL021C	YLR238W	negative
YDL176W	YER038C	negative
YPR179C	YGR120C	negative
YML129C	YGR156W	negative
YIL021W	YEL059C-A	negative
YDR429C	YJR075W	negative
YDR200C	YMR029C	positive
YBR257W	YBR077C	negative
YBR211C	YEL027W	negative
YDR469W	YHR077C	negative
YKL109W	YJL179W	negative
YGR008C	YGR274C	negative
YDR156W	YFL039C	negative
YJL011C	YNR003C	positive
YGL112C	YKL016C	negative
YDR422C	YOR232W	negative
YAL043C	YKL013C	negative
YJL183W	YGL115W	negative
YOR064C	YJL012C	negative
YBR087W	YGL208W	negative
YNR035C	YLR418C	negative
YJR065C	YDR235W	negative
YLR102C	YDR331W	negative
YCL016C	YNL113W	negative
YPR018W	YFL004W	negative
YOL062C	YDL008W	negative
YJL002C	YLR424W	negative
YEL036C	YJL183W	positive
YDL140C	YOR210W	positive
YMR236W	YER072W	negative
YMR028W	YKL148C	negative
YBR123C	YJR007W	negative
YGL240W	YKL190W	negative
YBR171W	YDR318W	negative
YPR029C	YDL003W	negative
YBR258C	YBR258C	positive
YNL127W	YPL048W	negative
YNL151C	YKR065C	negative
YPL122C	YLR207W	negative
YJL024C	YBL002W	negative
YDL143W	YKL144C	negative
YJR010C-A	YPL024W	negative
YEL051W	YGR002C	negative
YNL153C	YNL258C	negative
YLL041C	YDR288W	negative
YOR090C	YER178W	positive
YNL261W	YHR051W	negative
YJL054W	YPR019W	negative
YDR106W	YPL195W	negative
YOR026W	YGR183C	negative
YKL109W	YBR283C	negative
YDR118W	YKL016C	negative
YLR015W	YLR015W	positive
YOL148C	YEL027W	negative
YPR023C	YDR322C-A	negative
YHR039C-A	YLR154C	negative
YBL052C	YPR031W	positive
YMR052W	YBR215W	negative
YCR020W-B	YKR008W	positive
YGR166W	YPL235W	negative
YNL182C	YML100W	negative
YCL039W	YBR105C	positive
YBR060C	YHR118C	positive
YIR005W	YGL174W	positive
YDR224C	YDR495C	negative
YPR133W-A	YPL213W	negative
YCR042C	YLR319C	negative
YGL153W	YAL013W	negative
YNL147W	YMR268C	positive
YBR126C	YCR020C-A	negative
YKR020W	YGR193C	negative
YDR331W	YLR459W	positive
YNL136W	YBL099W	negative
YML049C	YNL214W	negative
YDL176W	YDR449C	negative
YIL035C	YPL050C	negative
YMR299C	YKR054C	positive
YDR334W	YOR045W	negative
YHR081W	YPL076W	negative
YIL061C	YOL062C	negative
YDR301W	YJR093C	positive
YKR002W	YDR301W	positive
YER164W	YNL047C	negative
YBR175W	YMR309C	negative
YOR064C	YOR353C	negative
YOL146W	YOR332W	negative
YEL056W	YJL012C	negative
YOR290C	YDL113C	negative
YDR260C	YPL218W	negative
YPL019C	YDR079C-A	negative
YNL287W	YOR213C	negative
Q0085	YKR025W	negative
YGR090W	YDL100C	negative
YFL009W	YER025W	negative
YPR041W	YMR256C	negative
YMR240C	YPL076W	negative
YDL030W	YDL030W	positive
YDR437W	YFL049W	negative
YDR212W	YCL016C	negative
YOR260W	YGR009C	negative
YMR044W	YJR075W	negative
YDL113C	YGR013W	negative
YJL148W	YML012W	negative
YMR201C	YDR067C	negative
YLR381W	YJR135C	positive
YMR201C	YMR201C	positive
YGL201C	YML019W	negative
YOL021C	YOL021C	positive
YPR181C	YOR123C	negative
YOR358W	YKL109W	positive
YPL138C	YDR166C	negative
YNL262W	YBR278W	positive
YPL243W	YKL122C	positive
YGL153W	YDL134C	negative
YOR260W	YIL062C	negative
YEL024W	YGR183C	positive
YLR378C	YJR068W	negative
YJR058C	YOR340C	negative
YHR119W	YKL018W	positive
YPR007C	YKL203C	negative
YGR009C	YDL111C	negative
YCL037C	YPL085W	negative
YMR068W	YGR275W	negative
YHR166C	YJL036W	negative
YLR038C	YLR038C	positive
YHR083W	YLR433C	negative
YGR048W	YOL078W	negative
YDR334W	YDR334W	positive
YOR295W	YKL013C	negative
YDR202C	YGR030C	negative
YIL062C	YBR234C	positive
YPL019C	YJL184W	negative
YBL075C	Q0250	negative
YHR166C	YPR025C	negative
YMR028W	YMR231W	negative
YDR246W	YGR183C	negative
YMR043W	YOR103C	negative
YLL041C	YGL174W	negative
YDL175C	YLR240W	negative
YER149C	YOR085W	negative
YDR145W	YOR057W	negative
YDR212W	YPL254W	negative
YHR051W	YEL055C	negative
YHR039C-A	YDR434W	negative
YLR192C	YDR289C	negative
YLR234W	YNL084C	negative
YBL025W	YHR102W	negative
YKL135C	YDR378C	negative
YDL130W-A	YDL195W	negative
YNL139C	YKR065C	negative
YJL184W	YFL018C	negative
YFL018C	YAL016W	negative
YDR449C	YJL054W	negative
YDL077C	YPR018W	negative
YBR102C	YDL130W-A	negative
YOR064C	YDR498C	negative
YDL014W	YML077W	negative
YDR200C	YMR042W	negative
YML114C	YJR007W	negative
YIL062C	YPL175W	negative
YDR448W	YKL016C	negative
YLR417W	YER172C	negative
YER146W	YDL008W	negative
YDR246W	YDR108W	positive
YDR434W	YHR077C	negative
YDR279W	YDR178W	negative
YEL019C	Q0130	negative
YIL017C	YMR135C	positive
YHR039C-A	YIL061C	negative
YLR038C	YLL004W	negative
YAL003W	YPL094C	negative
YBR123C	YLR370C	negative
YNL286W	YNL286W	positive
YKL185W	YBR254C	negative
YNL131W	YNL262W	negative
YKR038C	YOR299W	negative
YDL067C	YOR353C	negative
YKR068C	YKR025W	negative
YDL113C	YOR151C	negative
YNL099C	YNR023W	negative
YBR079C	YPL138C	negative
YDR202C	YCR020C-A	negative
YLR192C	YHR157W	negative
YBR171W	YOL069W	negative
YMR218C	YNR023W	negative
YDR067C	YMR153W	negative
YLR033W	YNL038W	negative
YML094W	YGR078C	positive
YDR422C	YOR115C	negative
YOR253W	YER030W	negative
YHL022C	YNL047C	negative
YDL077C	YIL084C	negative
YCR020W-B	YPL259C	negative
YLR275W	YDR240C	positive
YER027C	YGL115W	positive
YPL120W	YBL035C	negative
YLL022C	YMR237W	negative
YBR128C	YDR045C	negative
YPR056W	YER171W	positive
YDL004W	YPR082C	negative
YOL145C	YGL208W	negative
YDR334W	YAL011W	positive
YJR058C	YGR274C	negative
YGL252C	YML019W	negative
YPL050C	YJR075W	positive
YOR213C	YCL037C	negative
YGR179C	YIL139C	negative
YNL287W	YDR362C	negative
YKL135C	YNL282W	negative
YDL145C	YMR117C	negative
YOR362C	YHR188C	negative
YML065W	YML065W	positive
YPL063W	YBR095C	negative
YGR193C	YOL062C	negative
YDR086C	YAL047C	negative
YPR072W	YCR093W	positive
YER093C	YML100W	negative
YMR028W	YOR212W	negative
YMR052W	YLR238W	positive
YOR260W	YOR260W	positive
YOR299W	YOR299W	positive
YOR090C	YBR221C	positive
YDR086C	YFL024C	negative
YDR240C	YNL032W	negative
YNL039W	YNL153C	negative
YGR134W	YMR150C	negative
YDR434W	YHR188C	positive
YGR253C	YML077W	negative
YDR289C	YGL191W	negative
YKR002W	YPR107C	positive
YDR167W	YLR055C	positive
YMR043W	YDR173C	positive
YHR062C	YGR030C	positive
YMR168C	YNL286W	negative
YPL243W	YBL037W	negative
YDR437W	YPL174C	negative
YDR392W	YPL218W	negative
YOR039W	YCR093W	negative
YBL075C	YMR236W	negative
YIL022W	YER148W	negative
YIL153W	YOR270C	negative
YNL071W	YNL103W	negative
YBL025W	YJR058C	negative
YHL019C	YLR170C	positive
YNL056W	YNL121C	negative
YDL092W	YDR472W	negative
YDR019C	YHR062C	negative
YLR263W	YNL051W	negative
YEL002C	YNL225C	negative
YDL192W	YPR162C	negative
YPL204W	YPL204W	positive
YDL192W	YBR278W	negative
YBR217W	YBR217W	positive
YDR472W	YNL153C	negative
YOL021C	YGR195W	positive
YBR288C	YFL018C	negative
YPR182W	YDL087C	positive
YOL005C	YNL121C	negative
YJL001W	YNL286W	negative
YFL009W	YCR095C	negative
YCR020C-A	YDR470C	negative
YMR052W	YKL112W	negative
YIL022W	YLR008C	positive
YLR102C	YOR332W	negative
YGL022W	YPR025C	negative
YIL139C	YAR003W	negative
YFR008W	YDL030W	negative
YDR324C	YJR075W	negative
YNL244C	YGR119C	negative
YKL203C	YHL025W	negative
YFL049W	YOR212W	negative
YDR190C	YAL011W	positive
Q0085	YPR041W	negative
YLR212C	YMR033W	negative
YPL096C-A	YER027C	negative
YJR052W	YGR261C	negative
YGR008C	YKR008W	negative
YIL105C	YIL105C	positive
YJL026W	YLL006W	negative
YAL024C	YPR025C	negative
YJR043C	YJR043C	positive
YBR257W	YDL100C	negative
YLR321C	YDR303C	positive
YOR065W	Q0105	positive
YKR002W	YGR156W	positive
YDL216C	YAL042W	negative
YEL036C	YJL013C	negative
YGL137W	YJR135C	negative
YIL061C	YBR119W	positive
YGL240W	YKL022C	positive
YOL013C	YLR233C	negative
YMR236W	YOR299W	negative
YOR290C	YKL016C	negative
YOR048C	YIL068C	negative
YML057W	YBR215W	negative
YML129C	YDR485C	negative
YGR183C	YOR310C	negative
YNL201C	YOR045W	negative
YLR418C	YOR123C	positive
YAL013W	YER083C	negative
YNL097C	YIL084C	positive
YIR015W	YDR478W	positive
YMR033W	YHR056C	positive
YIL143C	YNL225C	negative
YNL026W	YAL034W-A	negative
YDR106W	YDR470C	negative
YNL131W	YNL248C	negative
YPL237W	YMR159C	negative
YKL144C	YDR074W	negative
YKL135C	YAL033W	negative
YBR283C	YGR002C	negative
YDR425W	YDL113C	positive
YDL145C	YFL017W-A	negative
YNL031C	YOR103C	negative
YNL250W	YJR005W	negative
YOR090C	YPR082C	negative
YGL112C	YPL180W	negative
YNL099C	YOL004W	negative
YDR190C	YML029W	negative
YJL176C	YNR023W	positive
YLR147C	YLR238W	negative
YGR056W	YML057W	negative
YGL105W	YGL105W	positive
YMR256C	YNL052W	positive
YJR065C	YKR008W	negative
YIL144W	YEL059C-A	negative
YNL287W	YOR179C	negative
YMR190C	YMR190C	positive
YDR235W	YAL042W	negative
YHR156C	YDR407C	negative
YBR118W	YAL011W	negative
YGR275W	YMR294W	negative
YOR001W	YEL003W	negative
YDR156W	YGR183C	negative
YKL112W	YJR065C	negative
YJL006C	YDL217C	negative
YNL021W	YKL203C	negative
YFR008W	YDR235W	negative
YIL112W	YKL138C-A	negative
YOR038C	YLR362W	negative
YIL112W	YBR198C	negative
YHR191C	YKL190W	negative
YLR291C	YHL019C	negative
YHR099W	YBR077C	negative
YLR208W	YHR077C	negative
YML057W	YHR081W	negative
YJR082C	YAL024C	negative
YJL050W	YPL195W	negative
YGL098W	YML095C	negative
YDR469W	YPR055W	negative
YDR320C-A	YIL139C	negative
YHR191C	YPL195W	negative
YJL085W	YPL050C	negative
YBL045C	YGR183C	positive
YLR272C	YDL040C	negative
YDR227W	YDL232W	negative
YMR091C	YHR039C-A	negative
YDL102W	YDR108W	negative
YHR196W	YBR179C	negative
YAL043C	YDR331W	negative
YAL044C	YNL126W	negative
YOL005C	YHR051W	negative
YDR145W	YBR198C	positive
YGR005C	YJL183W	negative
YLR141W	YLR141W	positive
YLR005W	YNL286W	negative
YOR075W	YOL068C	negative
YML046W	YHR077C	negative
YIL026C	YDR202C	negative
YGR005C	YGL137W	negative
YOR064C	YPR041W	negative
YDR424C	YBL018C	negative
YEL024W	YJL140W	negative
YMR093W	YLR370C	negative
YLR440C	YBL052C	negative
YLR457C	YNL253W	negative
YBR188C	YEL027W	negative
YDR245W	YJR060W	negative
YGL223C	YJR007W	negative
YMR190C	YJL058C	negative
YBR041W	YPL024W	negative
YJR005W	YBL037W	positive
YOL139C	YHR026W	negative
YEL003W	YNL153C	positive
YPR190C	YNL151C	positive
YBR281C	YLR319C	negative
YHR083W	YDR310C	negative
YMR149W	YDR054C	negative
YNL099C	YHR056C	negative
YJL184W	YJR102C	negative
YGL240W	YJL210W	negative
YJR052W	YDR086C	negative
YLR292C	YAL044C	negative
YKL014C	YJR010C-A	negative
YGL172W	YLR433C	negative
YKL189W	YBR278W	negative
YGR216C	YGR013W	negative
YLR170C	YDL008W	negative
YFL004W	YMR261C	negative
YPL016W	YLR295C	negative
YPR162C	YJL008C	negative
YLR329W	YDR057W	negative
YJL176C	YBL037W	negative
YGR119C	YJL041W	positive
YAL003W	YBR179C	negative
YEL018W	YNL136W	positive
YNL047C	YKR083C	negative
YKR029C	YLR424W	negative
YOL021C	YJL183W	negative
YIL035C	YGR030C	negative
YOL021C	YNL232W	positive
YER157W	YCL016C	negative
YNL287W	YDR176W	negative
YOR250C	YDR228C	positive
YGL226C-A	YNL312W	negative
YMR246W	YJR063W	negative
YDR322C-A	YPR094W	negative
YGR253C	YOR057W	negative
YNR017W	YPR094W	negative
YGL145W	YML100W	negative
YLR222C	YLL006W	negative
YML062C	YJL029C	negative
YOR075W	YDR118W	negative
YMR150C	YIL142W	negative
YDR480W	YML077W	negative
YJR006W	YDR498C	negative
YOR353C	YEL027W	negative
YLR360W	YLR291C	negative
YNL139C	YJL008C	negative
YML098W	YML015C	positive
YJL203W	YBR288C	negative
YOR064C	YIL035C	negative
YDR167W	YLL041C	negative
YBL006C	YJL183W	negative
YNL071W	YBR188C	negative
YML015C	YNL041C	negative
YLR447C	YNL201C	negative
YDL102W	YPR105C	negative
YML043C	YGL020C	negative
YAL002W	YLR095C	negative
YKR095W-A	YGR262C	positive
YNL047C	YFR037C	negative
YGR129W	YLL036C	positive
YER083C	YDR378C	negative
YGL098W	YJR052W	negative
YLR095C	YML029W	negative
YNL287W	YBR279W	negative
YPR107C	YER133W	positive
YAL043C	YKL148C	negative
YPL065W	YMR240C	negative
YJL173C	YAR007C	positive
YLR200W	YLR200W	positive
YBR211C	YGR179C	positive
YEL002C	YPR088C	negative
YMR059W	YDR166C	negative
YDR369C	YLR166C	negative
YER157W	YBR234C	negative
YMR223W	YBR111W-A	positive
YLR398C	YNL258C	negative
YOR207C	YOR210W	positive
YMR186W	YDR045C	negative
YOR260W	YJL058C	negative
YOR001W	YOL142W	positive
YNL151C	YIL076W	negative
YNL107W	YJL081C	positive
YML057W	YBL008W	negative
YGR090W	YGL019W	positive
YPR056W	YLR398C	negative
YDR212W	YIL142W	positive
YIL035C	YPR032W	negative
YML057W	YDL116W	negative
YIR017C	YDR253C	positive
YBR257W	YML012W	negative
YGL153W	YIL143C	negative
YLR038C	YPL037C	negative
YLR088W	YGR156W	negative
YEL019C	YLR007W	positive
YDL165W	YPL050C	negative
YMR246W	YPL016W	negative
YMR117C	YIL142W	negative
YGR275W	YDR212W	negative
YPL048W	YMR231W	negative
YBR221C	YKR026C	negative
YOR249C	YKR026C	negative
YLR203C	YMR309C	negative
YLR234W	YGL019W	negative
YOR211C	YDR328C	negative
