IDA	IDB	Label
YDL112W	YJL061W	negative
YDR057W	YOL135C	negative
YPL121C	YER114C	negative
YDR129C	YDL002C	negative
YHR058C	YER157W	negative
YOR158W	YPL129W	negative
YOL004W	YMR287C	negative
YPR049C	YDL031W	negative
YLR409C	YOR145C	positive
YOR373W	YBR221C	negative
YLR033W	YKL039W	negative
YNR051C	YER151C	positive
YGR261C	YOR358W	negative
YDR255C	YDL042C	negative
YCR020C-A	YGR092W	negative
YJR014W	YPL254W	negative
YML055W	YIR022W	positive
YCR020W-B	YBR196C	negative
YKL067W	YJL052W	positive
YNL136W	YPR131C	negative
YBR045C	YNL272C	negative
YKR007W	YOR213C	negative
YGR130C	YER171W	negative
YBR198C	YPL004C	negative
YMR197C	YKL125W	negative
YJL012C	YOR217W	negative
YGR083C	YMR042W	negative
YJR068W	YOL031C	negative
YGL145W	YEL037C	negative
YML062C	YPR074C	negative
YHL004W	YFR049W	positive
YFR010W	YHR027C	positive
YJL104W	YOR005C	negative
YOL005C	YDL147W	negative
YDR296W	YKL104C	negative
YBL093C	YDR044W	negative
YJL011C	YOR297C	negative
YLR191W	YGL127C	negative
YGR082W	YOR310C	negative
YOR090C	YKR028W	negative
YLL002W	YCL009C	negative
YCL011C	YDR068W	negative
YLR139C	YBR095C	negative
YJR005W	YBR229C	negative
YIL144W	YOR299W	negative
YFR010W	YAL040C	negative
YCR072C	YDR484W	negative
YDL201W	YKL025C	negative
YCL024W	YKR026C	negative
YMR288W	YDL149W	negative
YNL103W	YBL047C	negative
YBR257W	YML100W	negative
YDR430C	YJR132W	negative
YML100W	YKL022C	negative
YOR153W	YDR180W	negative
YBR125C	YEL002C	negative
YBL075C	YNR017W	negative
YPR107C	YBR127C	negative
YJL050W	YLR246W	negative
YDR437W	YER050C	negative
YDR337W	YKL003C	positive
YDL097C	YPL249C-A	negative
YAL034W-A	Q0080	negative
YBR279W	YDR041W	negative
YDL083C	YJL039C	negative
YAR002C-A	YPR137W	negative
YOR319W	YNR050C	negative
YKL016C	YHL007C	negative
YPL204W	YDR439W	positive
YDR253C	YLR066W	negative
YIR009W	YIR022W	negative
YDR265W	YDR176W	negative
YIR006C	YDL171C	negative
YMR236W	YLR055C	positive
YNL249C	YNL118C	negative
YOR303W	YOR106W	negative
YOL001W	YLR246W	negative
YBR041W	YGR285C	negative
YOR349W	YDR137W	negative
YPL231W	YCL059C	negative
YMR095C	YNR017W	negative
YOR023C	YNL052W	negative
YPL126W	YPL106C	negative
YJL058C	YNL006W	positive
YHR041C	YER008C	negative
YNR046W	YPR176C	negative
YNL249C	YNL025C	negative
YCR072C	YPL093W	positive
YHL029C	YLR298C	negative
YOR321W	YDR469W	negative
YMR150C	YKL059C	negative
YPL234C	YKL003C	negative
YER146W	YOR159C	positive
YOR164C	YGR129W	negative
YGR020C	YDR280W	negative
YNL330C	YMR189W	negative
YLR183C	YOR261C	negative
YPL075W	YBL076C	negative
YOL067C	YBL103C	positive
YGR020C	YBR098W	negative
YNL306W	YHL025W	negative
YDR071C	YKL188C	negative
YDR469W	YGR084C	negative
YKL007W	YOR304W	negative
YJR005W	YER086W	negative
YML055W	YDL136W	negative
YCR095C	YLR319C	negative
YGR095C	YFL018C	negative
YPR082C	YPR032W	negative
YDR283C	YNL113W	negative
YNL038W	YML092C	negative
YAL029C	YGL061C	negative
YBR228W	YER019C-A	negative
YOR234C	YLR207W	negative
YJL031C	YPR189W	negative
YKL125W	YDR238C	negative
YDL191W	YML114C	negative
YPL195W	YKL185W	negative
YBR229C	YPL046C	negative
YLR418C	YOR297C	negative
YOR045W	YNL025C	negative
YHR058C	YNL025C	positive
YMR096W	YIL115C	negative
YPL259C	YKL108W	negative
YML130C	YOL133W	negative
YKL018W	YGR078C	negative
YDR001C	YER149C	negative
YOR353C	YKL059C	negative
YDR394W	YOR232W	negative
YKR038C	YKL135C	negative
YJR005W	YHR118C	negative
YJL069C	YPR066W	negative
YJR113C	YLL010C	negative
YLR033W	YLR025W	negative
YOR110W	YDR362C	positive
YBR123C	YMR231W	negative
YPR010C	YPL004C	negative
YML100W	YDR362C	negative
YDL007W	YJL054W	negative
YDR385W	YDR439W	negative
YDL225W	YKL155C	negative
YDL127W	YGR175C	negative
YDL140C	YGL153W	negative
YKL173W	YGL223C	negative
YLL041C	YLR263W	negative
YJL088W	YLR052W	negative
YMR026C	YPL219W	negative
YGL145W	YDR121W	negative
YML041C	YPR131C	negative
YKL203C	YML023C	negative
YDR279W	YLR371W	negative
YDR260C	YDL044C	negative
YDR171W	YDR195W	negative
YIL075C	YMR146C	negative
YFR049W	YGL075C	negative
YMR077C	YFL024C	negative
YDR254W	YNR051C	negative
YLR106C	YJR132W	positive
YDR472W	YNL078W	negative
YCR046C	YPL011C	negative
YNL061W	YKL002W	negative
YNL224C	YJL183W	negative
YDL076C	YJL071W	negative
YPL160W	YBR215W	negative
YKR029C	YKL003C	negative
YPR056W	YDL044C	negative
YJL184W	YBL037W	negative
YIL038C	YCR093W	positive
YEL059C-A	YPL031C	negative
YJL039C	YLR382C	negative
YIR009W	YPL050C	negative
YFR036W	YOR187W	negative
YGR258C	YFR033C	negative
YPL194W	YDL195W	negative
YMR044W	YER136W	negative
YAL043C	YPL065W	negative
YOL096C	YOR281C	negative
YGL238W	YBR229C	negative
YDR118W	YIR008C	negative
YDR001C	YBR253W	negative
YJL154C	YER021W	negative
YAL048C	YDR123C	negative
YDR150W	YKR081C	negative
YBR228W	YER048W-A	negative
YMR029C	YDR496C	negative
YKR038C	YKL074C	negative
YIR009W	YHR005C-A	negative
YDR172W	YMR270C	negative
YBR263W	YNL201C	negative
YLR396C	YNL072W	negative
YBR010W	YDR434W	negative
YJR092W	YDL213C	negative
YGL137W	YGL070C	negative
YBR207W	YER106W	negative
YDR178W	YPL081W	negative
YGR074W	YLR275W	positive
YDR495C	YGL246C	negative
YJL157C	YOR212W	positive
YJL058C	YGR252W	negative
YMR068W	YDR283C	negative
YJL111W	YNL297C	negative
YNL030W	YDR129C	negative
YOR160W	YFR030W	negative
YHR052W	YGR250C	negative
YML012W	YPL001W	negative
YOR299W	YML032C	negative
YDL077C	YDR101C	negative
YGL212W	YER030W	negative
YMR044W	YMR143W	negative
YGL200C	YDR171W	negative
YJR041C	YGR162W	negative
YDL203C	YGL206C	negative
YOR178C	YLR459W	negative
YDR225W	YBR102C	negative
YOR279C	YDR310C	positive
YLR362W	YMR231W	negative
YMR044W	YGR261C	negative
YNL172W	YBL061C	negative
YNL071W	YBL076C	negative
YGR240C	YML098W	negative
YNL127W	YEL003W	negative
YDL004W	YBL097W	negative
YNL297C	YOR310C	negative
YHR188C	YHR060W	negative
YIL075C	YHR027C	positive
YBR201W	YDR320C-A	negative
YDR502C	Q0115	negative
YPL045W	YPR070W	negative
YOR064C	YDR057W	negative
YFR004W	YNL138W	negative
YLR060W	YLR223C	negative
YGR034W	YHR191C	negative
YBL045C	YHL001W	negative
YOR056C	YPL195W	negative
YHR083W	YPR043W	negative
YPL093W	YPL004C	negative
YGL129C	YNR051C	negative
YGR074W	YLR147C	positive
YMR108W	YHR196W	negative
YBR221C	YKL135C	negative
YNL031C	YFL037W	negative
YBR251W	YPL013C	positive
YDR071C	YCL059C	negative
YCR020C-A	YER165W	negative
YOR138C	YGL153W	negative
YPL016W	YGR220C	negative
YGL145W	YDR507C	negative
YIR005W	YKR027W	negative
YAL035W	YDR279W	negative
YER072W	YNL126W	negative
YNL233W	YHR200W	negative
YDR377W	Q0130	positive
YJR109C	YAL009W	negative
YLR015W	YAR003W	positive
YHR005C	YDR472W	negative
YBR289W	YPL129W	positive
YOR136W	YEL056W	negative
YGR056W	YIR003W	negative
YLR085C	YGL145W	negative
YLR436C	YLL004W	negative
YJR014W	YER048W-A	negative
YNR006W	YCL061C	negative
YFR009W	YOL021C	negative
YMR189W	YNL214W	negative
YHR098C	YLR015W	negative
YDR097C	YGL236C	negative
YHR188C	YJR112W	negative
YMR005W	YIR021W	negative
YGL174W	YBR041W	negative
YGR048W	YDR322W	negative
YNL282W	YKL080W	negative
YNL233W	YDR106W	negative
YMR042W	YKR027W	negative
YFL017W-A	YIR005W	positive
YGR244C	YGR200C	negative
YML071C	YDL171C	negative
YDR052C	YDR246W	negative
YDR181C	YPL259C	negative
YDR388W	YOR254C	negative
YFR049W	YDL045W-A	positive
YJR092W	YNL118C	negative
YOL094C	YGR220C	negative
YER178W	YJL014W	negative
YNL325C	YMR246W	negative
YOL086C	YEL027W	negative
YLR370C	YKR029C	negative
YDR314C	YAL048C	negative
YOL031C	YPR101W	negative
YBL007C	YLR355C	negative
YOR279C	YGL245W	negative
YLR276C	YDR422C	negative
YBR283C	YKL125W	negative
YOR178C	YOR207C	negative
YGR006W	YDR041W	negative
YJL024C	YDR430C	negative
YOL051W	YNR050C	negative
YDL013W	YPL249C-A	negative
YMR068W	YLR163C	negative
YJL024C	YNR043W	negative
YDR285W	YGR193C	negative
YJR140C	YFR051C	negative
YPR120C	YOR090C	negative
YNL041C	YHL033C	negative
YNL037C	YGL075C	negative
YNL121C	YNL076W	negative
YMR089C	YER092W	negative
YMR052W	Q0045	negative
YOR076C	YLR055C	negative
YER173W	YDR106W	negative
YKL154W	YDL040C	negative
YML069W	YHL011C	negative
YNL212W	YJL184W	negative
YDL014W	YFR051C	negative
YNL137C	YKR029C	negative
YEL059C-A	YPR118W	negative
YDR170C	YLR314C	negative
YOR293W	YKR025W	negative
YGR030C	YFL022C	negative
YGL098W	YJR043C	negative
YOR349W	YGL197W	negative
YBR279W	YNL191W	negative
YDR369C	YML081C-A	negative
YGL039W	YIR021W	negative
YDR449C	YOR168W	negative
YKR060W	YPL084W	negative
YKL189W	YEL059C-A	negative
YLR067C	YER133W	negative
YPL206C	YDR364C	negative
YGL240W	YLR148W	negative
YCL009C	YKR083C	negative
YPL050C	YLL004W	negative
YDR172W	YOL054W	negative
YCR042C	YDL097C	negative
YCR052W	YPR043W	negative
YDR295C	YNL121C	negative
YLR440C	YPL254W	negative
YEL020W-A	YNL225C	negative
YMR093W	YOR036W	negative
YLR139C	YEL019C	negative
YGL226C-A	YGR003W	negative
YFR008W	YLR163C	negative
YBR084C-A	YPR036W	negative
YHR041C	YNL301C	negative
YPR182W	YPR041W	negative
YBR201W	YBR095C	negative
YPL248C	YMR012W	negative
YOR261C	YNL006W	negative
YKL074C	YMR167W	negative
YOR090C	YAR033W	negative
YER030W	YKL191W	negative
YPL121C	YPR049C	negative
YKR008W	YNR037C	negative
YDL051W	YAL030W	negative
YGR075C	YDL181W	negative
YDL030W	YNL153C	negative
YPL231W	YFL004W	negative
YFR040W	YDR228C	negative
YDR224C	YNR007C	negative
YMR242C	YDR165W	negative
YDR145W	YML098W	positive
YBR143C	YNL061W	negative
YPR191W	Q0105	positive
YDR427W	YFR033C	negative
YDR141C	YLR357W	negative
YJR068W	YLR439W	negative
YJL176C	YHL001W	negative
YPL147W	YNR035C	negative
YCR052W	YER091C	negative
YKL104C	YLR291C	negative
YCR077C	YER146W	positive
YLR398C	YPR025C	negative
YJL123C	YGL246C	negative
YDR495C	YMR049C	negative
YPL235W	YIL068C	negative
YPL181W	YDR207C	positive
YNL138W	YNL075W	negative
YPL010W	YML062C	negative
YJR092W	YDR362C	negative
YNL282W	YIL139C	negative
YGL213C	YKL080W	negative
YBR167C	YPL076W	negative
YJR068W	YJL031C	negative
YNL253W	YML072C	negative
YCR020W-B	YPL106C	negative
YNL031C	YMR158W	negative
YBL058W	YML129C	negative
YMR094W	YPR029C	negative
YEL036C	YNR051C	negative
YDR141C	YLR007W	negative
YKL189W	YMR080C	negative
YNL030W	YOR234C	negative
YKL039W	YBR079C	negative
YIL104C	YLR439W	negative
YDL083C	YJL005W	negative
YGL236C	YNL151C	negative
YEL002C	YDL002C	negative
YGL244W	YNR017W	negative
YAL051W	YLR459W	negative
YGR129W	YLR371W	negative
YHL030W	YOR117W	positive
YHR118C	YBL099W	negative
YJR010C-A	YAL024C	negative
YOR249C	YLR029C	negative
YKR079C	YEL051W	negative
YDL203C	YDR460W	negative
YDL093W	YGL058W	negative
YJR063W	YDL143W	negative
YDR041W	YPR066W	negative
YNL138W-A	YDR407C	negative
YOL005C	YKL181W	negative
YDR346C	YBR205W	positive
YKL135C	YLR406C	negative
YJL173C	YPL084W	negative
YOR178C	YAL017W	negative
YPL020C	YML114C	negative
YIL142W	YJL041W	negative
YPR112C	YMR261C	negative
YDL055C	YNL075W	negative
YMR052W	YDL175C	negative
YFL017W-A	YDL098C	positive
YLR170C	YDL082W	negative
YAL017W	YFL049W	negative
YNL306W	YJL115W	negative
YBR036C	YOL139C	negative
YPL147W	YMR176W	negative
YHR188C	YLR052W	negative
YOR362C	YAL042W	negative
YGL111W	YDR425W	negative
YPR103W	YER145C	negative
YHR119W	YDR233C	negative
YDR369C	YOR124C	negative
YGL124C	YKL003C	negative
YDR424C	YFR049W	negative
YIL061C	YOL031C	negative
YER008C	YNL222W	negative
YOR321W	YDR186C	negative
YHL019C	YLL036C	negative
YNL081C	YML092C	negative
YAL035W	YBR102C	negative
YER178W	YOL117W	negative
YER159C	YPL237W	negative
YPL203W	YFR010W	negative
YGR215W	YOL054W	negative
YGL031C	YGR246C	negative
YDR298C	YFL017W-A	negative
YML029W	YGL090W	negative
YBL050W	YMR227C	negative
YPR025C	YNL192W	negative
YGL194C	YOR106W	negative
YIL139C	YKL045W	negative
YLR141W	YIL125W	negative
YHL029C	YDL102W	negative
YGL151W	YGR104C	positive
YIL139C	YDR443C	negative
YIR005W	YPL050C	negative
YHR157W	YML016C	negative
YKL022C	YDR407C	negative
YML012W	YPL218W	positive
YHR039C-A	YDL185W	positive
YJR014W	YLR381W	negative
YOR138C	YMR189W	negative
YDR394W	YHR208W	negative
YIR003W	YAL044C	negative
YGL137W	YLR197W	negative
YPR023C	YDR495C	negative
YGL039W	YGL019W	negative
YPR072W	YHR200W	negative
YDL004W	YOR207C	negative
YNL082W	YAL042W	negative
YPL010W	YDR238C	positive
YDR036C	YNR037C	positive
YDL044C	YPL093W	negative
YDR004W	Q0130	negative
YDR471W	YBL025W	negative
YNL118C	YEL059C-A	negative
YLR418C	YMR214W	negative
YLR370C	YGR281W	negative
YDL097C	YBL050W	negative
YDR074W	YMR149W	negative
YGL155W	YER093C	negative
YOL005C	YDL115C	positive
YOR178C	YER111C	negative
YBR123C	YHR012W	negative
YPR056W	YPL122C	positive
YHR099W	YDR246W	negative
YDR473C	YDR175C	negative
Q0140	YAR007C	negative
YOR194C	YLR459W	negative
YML012W	YGL232W	negative
YLR222C	YOR212W	negative
YPR144C	YER008C	negative
YDR392W	YBL061C	negative
YPL118W	YOR210W	negative
YCR073W-A	Q0275	negative
YPL118W	YOL117W	negative
YMR146C	YPR041W	positive
YPR119W	YKL167C	negative
YGR244C	YKR037C	negative
YER149C	YGR084C	negative
YGL031C	YOR304W	negative
YML105C	YDR045C	negative
YKL057C	YDR127W	negative
YLR238W	YPL090C	negative
YGR180C	YLR191W	negative
YBL104C	YNL312W	negative
YHR156C	YPL096C-A	negative
YPL011C	YNR007C	negative
YFR008W	YDR392W	negative
YAL002W	YNL284C	negative
YML036W	YNR050C	negative
YDL004W	YKL058W	negative
YML049C	YKL019W	negative
YOR321W	YML109W	negative
YMR297W	YHR156C	negative
YJR041C	YGL076C	negative
YBL038W	YBR025C	negative
YKL101W	YJR007W	negative
YOR353C	YDR308C	negative
YKL057C	YGR083C	negative
YBL003C	YGL154C	negative
YGR034W	YLR221C	positive
YGR215W	YPL011C	negative
YML019W	YHR174W	negative
YCR020C-A	YOR217W	negative
YDR212W	YOL031C	negative
YJL176C	YLR386W	negative
YBR125C	YOR179C	negative
YDL112W	YGR258C	negative
YNL175C	YHR075C	negative
YDR201W	YFL018C	negative
YBR105C	YNL085W	positive
YKR008W	YKL196C	negative
YMR158W	YLR200W	negative
YHL004W	YKL142W	negative
YHR005C-A	YNL107W	negative
YJL058C	YMR106C	negative
YPL203W	YPR043W	negative
YJL054W	YBL093C	negative
YDL004W	YIL056W	negative
YML115C	YFR049W	negative
YBL008W	YOR036W	negative
YLR085C	YDR150W	negative
YDL232W	YHR196W	negative
YHR001W-A	YGL090W	negative
YIL084C	YOR211C	negative
YDR113C	YJL066C	negative
YLR330W	YLR197W	negative
YGR074W	YIL061C	positive
YKL016C	Q0080	positive
YDR322C-A	YPR041W	negative
YGL124C	YDR432W	negative
YGL212W	YEL056W	negative
YLR362W	YOR340C	negative
YIL142W	YPL259C	negative
YGR166W	YDR195W	negative
YPL122C	YLR005W	positive
YPL063W	YLL022C	negative
YNL047C	YNL076W	negative
YNR038W	YOR132W	negative
YLR238W	YOR145C	negative
YLR274W	YGR216C	negative
YNR053C	YGR167W	negative
YJL011C	YMR230W	negative
YPR025C	YOR159C	negative
YOR230W	YML077W	negative
YML025C	YLR189C	positive
YHR001W-A	YER018C	negative
YBL030C	YDL191W	negative
YMR197C	YDR488C	negative
YGL236C	YBL052C	negative
YBR130C	YDR145W	negative
YMR146C	YOR361C	positive
YOR045W	YIL103W	negative
YCR002C	YNL056W	negative
YKL138C-A	YDR057W	negative
YKL029C	YIL068C	negative
YGL092W	YDL130W-A	negative
YOL123W	YML115C	negative
YOR270C	YBL026W	negative
YKR066C	YKL092C	positive
YOR158W	YBR041W	negative
YHR118C	YOR303W	negative
YOR332W	YFR049W	negative
YHR019C	YPL259C	negative
YOR150W	YDL159W	negative
YPR180W	YER136W	negative
YNL026W	YJR007W	negative
YKL142W	YLR005W	negative
YNL284C	YDR365C	negative
YOR340C	YOR103C	negative
YJL071W	YHR039C-A	negative
YPR080W	YHR079C-A	negative
YML094W	YLR382C	negative
YDR243C	YLR275W	positive
YER019C-A	YLR060W	negative
YIR021W	YLR197W	negative
YDR086C	YDR041W	negative
YMR091C	YMR189W	negative
YGL133W	YDR385W	negative
YLR442C	YNL038W	negative
YOR035C	YDR148C	negative
YDR381W	YNL085W	negative
YJL063C	YCL037C	negative
YCR042C	YPL011C	positive
YHR208W	YNL136W	negative
YHR051W	YLR292C	negative
YPR119W	YPL063W	negative
YJL173C	YDR407C	negative
YBL041W	YOR142W	negative
YER111C	YDL082W	negative
YGR083C	YJL154C	negative
YJL111W	YOR368W	negative
YML112W	YNL306W	negative
YPL002C	YER172C	negative
YIL097W	YCL039W	positive
YIL042C	YLR135W	negative
YOL004W	YHR083W	negative
YML099C	YDR041W	negative
YCR066W	YKR054C	negative
YGL039W	YPL094C	negative
YDR138W	YMR299C	negative
YGR075C	YPL063W	negative
YMR028W	YAL021C	negative
YCR093W	YBR171W	negative
YKL211C	YMR153W	negative
YJL166W	YBR048W	negative
YJL002C	YIL070C	negative
YHR099W	YOR173W	negative
YOR341W	YLR207W	negative
YJL088W	YER095W	negative
YLR191W	YPR074C	negative
YGR002C	YKL088W	negative
YMR052W	YPR036W	negative
YDR052C	YJL183W	negative
YML124C	YML049C	negative
YNL282W	YLR423C	negative
YHR129C	YGL106W	negative
YDR369C	YPR041W	negative
YJL148W	YER149C	negative
YGL206C	YDL115C	negative
YBR084C-A	YDR180W	negative
YNL233W	YDL216C	negative
YBR263W	YKR095W-A	negative
YLL041C	YNL062C	negative
YOR321W	YNL317W	negative
YGR145W	YNL297C	negative
YML012W	YPR023C	negative
YDR443C	YDR106W	negative
YKL181W	YKL119C	negative
YDL076C	YBL090W	negative
YNR006W	YLR106C	negative
YOR090C	YGR166W	negative
YCL032W	YGL151W	negative
YKL010C	YKR029C	negative
YDR308C	YDL093W	negative
YGR020C	YMR213W	negative
YMR188C	YPR174C	negative
YDR019C	YDR009W	negative
YDR418W	YLR038C	negative
YLR150W	YKL196C	negative
YLR277C	YMR149W	negative
YKL014C	YIR003W	negative
YAL051W	YML081C-A	negative
YLR436C	YDL192W	negative
YER159C	YMR035W	negative
YNL261W	YIR003W	negative
YPL120W	YGL207W	negative
YOR076C	YML098W	negative
YPR082C	YNL038W	negative
YOL012C	YPL002C	negative
YJL098W	YKL144C	negative
YNL282W	YPR024W	negative
YJR101W	YDL005C	negative
YMR049C	YLR163C	negative
YBL093C	YGL019W	negative
YDR424C	YEL002C	negative
YER012W	YOL096C	negative
YOL086C	YPR049C	negative
YDR108W	YMR218C	positive
YKL006W	YAL011W	negative
YER031C	YMR096W	negative
YMR242C	YDL181W	negative
YAL023C	YIL068C	negative
YIL109C	YGL237C	negative
YMR294W	YPL175W	negative
YKL189W	YDR394W	negative
YER090W	YAL043C	negative
YHR099W	YEL018W	positive
YOR181W	YIR022W	negative
YKL074C	YIL076W	negative
YDR173C	YAL042W	negative
YFL045C	YGR238C	negative
YLR229C	YDR225W	negative
YHR058C	YNL244C	negative
YDR097C	YAR007C	positive
YPL243W	YJL183W	negative
YLR314C	YHR079C-A	negative
YDR079C-A	YJL154C	negative
YDR074W	YCL016C	negative
YMR125W	YGR013W	positive
YGL066W	YDR176W	positive
YML111W	YDR478W	negative
YNL182C	YER136W	negative
YDL145C	YDR478W	negative
YOR267C	YOR179C	negative
YML023C	YNR007C	negative
YCR046C	YNL258C	negative
YOR234C	YPL154C	negative
YHR051W	YPR066W	negative
YCR020W-B	YHR005C	negative
YPL128C	YLR355C	negative
YLR002C	YMR189W	negative
YGR048W	YBR170C	positive
YOR056C	YIR021W	negative
YBR125C	YDL056W	negative
YBR031W	YCR066W	negative
YBR105C	YKR095W-A	negative
YLR276C	YGL005C	negative
YPL003W	YAL010C	negative
YMR246W	YGL022W	negative
YMR048W	YCL061C	positive
YDR075W	YNL121C	negative
YLR191W	YML127W	negative
YBR055C	YML057W	negative
YER125W	YHR157W	negative
YDR019C	YLR234W	negative
YHR193C	YDR041W	negative
YPL038W	YMR260C	negative
YDL113C	YNL039W	negative
YPR082C	YDL045W-A	negative
YGL226C-A	YDR137W	negative
YBR195C	YER149C	negative
YJL143W	YDR186C	negative
YCR052W	YDR175C	negative
YDL083C	YDL043C	negative
YHL007C	YHR075C	negative
YLR272C	YIR003W	negative
YBR257W	YDR437W	negative
YGR244C	YGR130C	negative
YCR020W-B	YLR370C	negative
YDR141C	YMR112C	negative
YLR430W	YGR082W	negative
YGR231C	YDL031W	negative
YKR029C	YDL099W	negative
YOR132W	YJR035W	negative
YNL286W	YPL013C	negative
YNR010W	YNL236W	positive
YKL189W	YDL102W	negative
YMR094W	YDR233C	negative
YDR166C	YDR341C	negative
YGL092W	YLR208W	positive
YJL052W	YLR355C	positive
YCR063W	YNL038W	negative
YLL002W	YER083C	negative
YBL007C	YHR060W	negative
YBR105C	YCR084C	negative
YPR191W	YKR022C	negative
YLR183C	YAL042W	negative
YER178W	YDL209C	negative
YGR281W	YMR176W	negative
YPL050C	YHR079C-A	negative
YDL225W	YPR043W	negative
YGR109C	YLL006W	negative
YFR036W	YLR362W	negative
YER173W	YPL180W	negative
YGL030W	YPL083C	negative
YMR188C	YML092C	negative
YKL144C	YKL088W	negative
YHL029C	YNL244C	negative
YOR106W	YLR355C	negative
YIL021W	YDR471W	negative
YLL010C	YKL167C	negative
YKL018W	YLR066W	negative
YDL112W	YIL139C	negative
YGL115W	YJL210W	negative
YNL286W	YPR105C	negative
YJL036W	YER025W	negative
YKL189W	YGL098W	negative
YAL026C	YER027C	negative
YOR319W	YLR207W	negative
YGR175C	YNR051C	negative
YNL233W	YML049C	negative
YER159C	YIL070C	negative
YDR448W	YDR392W	positive
YJR093C	YDR322W	negative
YGR179C	YHL004W	negative
YER087C-B	YLR371W	negative
YDL017W	YPL180W	negative
YPL003W	YOR253W	negative
YGR188C	YDR032C	negative
YMR028W	YNL059C	negative
YPR055W	YFL002C	negative
YGR002C	YDR190C	positive
YHR024C	YHL033C	negative
YHR156C	YHR075C	negative
YOR078W	YPL195W	negative
YDR422C	YKL109W	negative
YML094W	YJL024C	negative
YIL144W	YBR041W	negative
YDR359C	YFL024C	positive
YHR005C-A	YOR141C	negative
YMR112C	YBL093C	positive
YDR137W	YGR186W	negative
YLR170C	YBR202W	negative
YGR264C	YER146W	negative
YGL112C	YNL032W	negative
YDR356W	YGL212W	negative
YLR418C	YJL034W	negative
YHL004W	YOR174W	negative
YLR447C	YPL055C	negative
YHR119W	YBL076C	negative
YLR002C	YFL037W	negative
YOR303W	YML041C	negative
YOR349W	YGL195W	negative
YFL022C	YLR275W	negative
YOL110W	YNL167C	negative
YGR215W	YAL002W	negative
YLR370C	YML114C	negative
YGL240W	YPL232W	negative
YMR231W	YPL009C	negative
YLR442C	YDR086C	negative
YFL045C	YJL154C	negative
YKR008W	YLR180W	negative
YDR178W	YCR086W	negative
YDR314C	YOL096C	negative
YJL179W	YJL099W	negative
YBR123C	YPR024W	negative
YIL109C	YHR128W	negative
YDL232W	YGR027C	negative
YNL124W	YCR095C	negative
YPL228W	YKR054C	negative
YLL021W	YMR049C	negative
Q0115	YFL022C	negative
YDR181C	YLR163C	negative
YBR258C	YDR469W	positive
YMR158W	YKL142W	negative
YKL190W	YGR253C	negative
YNL032W	YPR036W	negative
YOR096W	YLL010C	negative
YNL006W	YJR064W	negative
YLR066W	YOL139C	negative
YLR277C	YDR172W	negative
YIL093C	YDR243C	negative
YPR020W	YML081C-A	positive
YNL312W	YGR130C	negative
YBR041W	YPL004C	negative
YGR215W	YJL115W	negative
YDR067C	YML041C	negative
YPL248C	YDR068W	negative
YKR068C	YDR325W	negative
YLR398C	YDL232W	negative
YGL172W	YFR002W	positive
YFR010W	YPR180W	negative
YDR437W	YOR141C	negative
YPL023C	YJR045C	negative
YLL010C	YDL115C	negative
YDR429C	YDR145W	negative
YBR041W	YLR409C	negative
YDL093W	YOR361C	negative
YNL102W	YOR284W	negative
YLR221C	YPL195W	negative
YKL173W	YJL203W	positive
YDR337W	YDR045C	negative
YML065W	YKL013C	negative
YDL150W	YNL006W	negative
YDR211W	YER031C	negative
YGR120C	YLR015W	negative
YBR265W	YNL062C	negative
YKL145W	YDL147W	positive
YIL017C	YGL019W	negative
YKL007W	YPL164C	negative
YOL051W	YBR267W	negative
YCR009C	YFL049W	negative
YML023C	YPR032W	negative
YGR175C	YNL272C	positive
YJL125C	YOL078W	negative
YOR090C	YNL288W	negative
YML015C	YGL155W	negative
YML094W	YGL151W	negative
YGL106W	YMR149W	negative
YOR138C	YAL003W	negative
YPL029W	YMR116C	negative
YGL044C	YPL002C	negative
YDL002C	YLR189C	negative
YOL005C	YNL284C	negative
YKL088W	YOR085W	negative
YPL101W	YAL002W	negative
YPL057C	YBR267W	negative
YDL195W	YMR112C	negative
YJL099W	YLR197W	negative
Q0120	YNL082W	negative
YDR337W	YKR068C	negative
YML025C	YGR274C	negative
YBR188C	YLL036C	positive
YJR093C	YER133W	positive
YML012W	YLR005W	negative
YNL131W	YJL201W	negative
YHR158C	YGL167C	negative
YOR150W	YMR199W	negative
YIL139C	YCR077C	negative
YGL174W	YOR211C	negative
YDR388W	YOR085W	negative
YDR127W	YER050C	negative
YDR292C	YMR176W	negative
YOL133W	YKL019W	negative
YPL047W	YNL085W	negative
YPR100W	YGL066W	negative
YKL173W	YJR009C	negative
YLR275W	YLR147C	positive
YIL094C	YOR136W	positive
YML028W	YOR295W	negative
YJL104W	YDR385W	negative
YJL071W	YBR215W	negative
YHL002W	YPL081W	negative
YDL007W	YOR259C	positive
YKL155C	YDR041W	positive
YGL153W	YNR003C	negative
YBR105C	YBR251W	negative
YDL007W	YOR117W	positive
YML029W	YBR095C	negative
YDR019C	YDR252W	negative
YDL203C	YHR165C	negative
YLR272C	YER136W	negative
YJR113C	YFL034C-B	negative
YBR228W	YMR068W	negative
YGR129W	YER048W-A	negative
YNL243W	YOL090W	negative
YHL019C	YML051W	negative
YML100W	YKL119C	negative
YEL059C-A	YIR003W	negative
YDR300C	YGR194C	positive
YDL008W	YER029C	negative
YJL104W	YER146W	negative
YCL031C	YIL035C	positive
