IDA	IDB	Label
YMR012W	YLR192C	positive
YEL036C	YGL111W	negative
YAL051W	YOR293W	negative
YMR153W	YMR186W	negative
YAR002C-A	YLR208W	positive
YHL011C	YBL039C	positive
YCR020C-A	YGR034W	negative
YGR252W	YKL092C	negative
YEL056W	Q0140	negative
YHR188C	YER092W	negative
YOL076W	YDR207C	negative
YFL022C	YBR188C	negative
YDR483W	YIL033C	negative
YNL325C	YBR289W	negative
YKR002W	YDR141C	negative
YOL004W	YCL037C	negative
YNL127W	YLR238W	positive
YBR146W	YDR175C	positive
YNL330C	YPR165W	negative
YDR228C	YPR043W	negative
YCL009C	YKL088W	negative
YER018C	YDR300C	negative
YGR250C	YML041C	negative
YPL234C	YGL019W	negative
YNL212W	YOR290C	negative
YBR049C	YBR179C	negative
YGR232W	YDL147W	positive
YOL077W-A	YGL252C	negative
YDR001C	YLR033W	negative
YPL019C	YPR137W	negative
YMR158W	YDR041W	positive
YNL306W	YIL103W	negative
YER114C	YPR046W	negative
YBR084C-A	YDR165W	negative
YHR165C	YGL223C	negative
YDR502C	YDR424C	negative
YOR212W	YOR085W	negative
YER162C	YNL127W	negative
YKL135C	YER030W	negative
YPR166C	YJL081C	negative
YPR184W	YJR077C	positive
YDL004W	YDR489W	negative
YDR288W	YER038C	positive
YNL167C	YIR022W	negative
YGR032W	YKL185W	negative
YGL227W	YBR251W	negative
YKR022C	YML025C	negative
YLR238W	YJR043C	negative
YOR153W	YLR116W	negative
YHL004W	YDR425W	negative
Q0085	YER095W	negative
YDL159W	YAL040C	negative
YOR064C	YBR050C	negative
YGL124C	YGR250C	negative
YIL035C	YGR090W	positive
YHR012W	YPL232W	negative
YPR103W	YKL016C	negative
YGR009C	YMR106C	negative
YFR002W	YOL124C	negative
YOR353C	YFR033C	negative
YCR042C	YKL002W	negative
YAL016W	YBL090W	negative
YOL013C	YLR207W	positive
YPL023C	YFR028C	negative
YMR309C	YNL052W	negative
YIL079C	YNL244C	negative
YDR121W	YIR021W	negative
YLR067C	YLR016C	negative
YBR195C	YOR299W	negative
YOR160W	YMR096W	negative
YPR036W	YER162C	negative
YJL088W	YPR046W	negative
YPL065W	YGR165W	negative
YER072W	YPL129W	negative
YGL005C	YGR120C	positive
YGL233W	YOL108C	negative
YAL011W	YJL183W	negative
YMR077C	YMR075W	negative
YDR483W	YLR438C-A	negative
YPL082C	YIL062C	negative
YDL075W	YOR115C	negative
YOR260W	YOR303W	negative
YOL062C	YNL221C	negative
YML094W	YLR028C	negative
YJL033W	YDL075W	negative
YBR065C	YER114C	negative
YDR137W	YOR159C	negative
YAR014C	YLR395C	negative
YNL136W	YBR115C	negative
YOR373W	YNL233W	negative
YPR036W	YHR019C	negative
YPL101W	YPL063W	negative
YCL011C	YER086W	negative
YER173W	YLR395C	negative
YFR024C-A	YMR054W	negative
YNL071W	YHR170W	negative
YIL142W	YDR308C	negative
Q0140	YFL002C	negative
YDR166C	YOR259C	negative
YDR164C	YNL273W	negative
YNL085W	YOR115C	negative
YGL129C	YPR178W	negative
YKL154W	YBR048W	negative
YJR113C	YDR036C	positive
YEL027W	YER007C-A	negative
YFR004W	YDL195W	negative
YHR172W	YAL047C	positive
YGL106W	YML051W	negative
YHR058C	YGR104C	positive
YOR164C	YLR002C	negative
YKR095W-A	YNL192W	negative
YCR020W-B	YLR033W	positive
YNL249C	YGR156W	negative
YGL249W	YMR146C	negative
YJL054W	YBL074C	negative
YHR186C	YML016C	negative
YER148W	YML077W	negative
YBR288C	YGR261C	positive
YHR062C	YIR015W	positive
YHR172W	YNR017W	negative
YLL034C	YMR054W	negative
YBR039W	YBR049C	negative
YOR039W	YDR362C	negative
YIL071C	YNL244C	negative
YGR215W	YGL208W	negative
YNL049C	YPL228W	negative
YOL110W	YGL133W	negative
Q0080	YMR299C	negative
YDL105W	YNL084C	negative
YIL070C	YMR099C	negative
YER157W	YOR224C	negative
YGR008C	YOR132W	negative
YMR072W	YOR061W	negative
YCR072C	YNL049C	negative
YNL233W	YCL031C	negative
YER090W	YKR020W	negative
YBR105C	YJL008C	negative
YNL248C	YOR136W	negative
YNL124W	YDR233C	negative
YHR081W	YDL191W	negative
YDR386W	YMR186W	negative
YEL003W	YDL088C	negative
YML112W	YJL183W	negative
YLR396C	YNL061W	negative
YFR040W	YNR037C	negative
YPR088C	YOR132W	negative
YOL124C	YJL011C	negative
YCL031C	YBR229C	negative
YLR116W	YGR013W	positive
YDR079C-A	YOL013C	negative
YPL164C	YOL013C	negative
YBL003C	YJR077C	negative
Q0085	YPL078C	positive
YML095C	YPR043W	negative
YHR195W	YDL181W	negative
YER068W	YBR229C	negative
YOR026W	YNR033W	negative
YGR232W	YHL030W	positive
YPR133W-A	YKR062W	negative
YGL105W	YGL245W	positive
YKR060W	YMR275C	negative
YOR023C	YHR186C	negative
YNL224C	YPL154C	negative
YLR208W	YGL100W	positive
YOR270C	YBL023C	negative
YNL052W	YLR395C	positive
YML015C	YOR261C	negative
YOR174W	YGR104C	positive
YDR318W	YNL301C	negative
YBR263W	YPR032W	negative
YJL125C	YLR192C	negative
YDR422C	YDR225W	negative
YBL002W	YNL243W	negative
YLR192C	YDR060W	negative
YOR023C	YGR252W	positive
YCL044C	YER036C	negative
YMR054W	YDR324C	negative
YOR259C	YHR200W	positive
YPL020C	YAL003W	negative
YHR026W	YKL167C	negative
YOR319W	YLR275W	positive
YDR280W	YDR057W	negative
YMR077C	YOL090W	negative
YPR049C	YKL185W	negative
YLR150W	YDR175C	negative
YFR049W	YLR459W	negative
YGR155W	YML065W	negative
YDR416W	YPL206C	negative
YJR140C	YIL042C	negative
YLR222C	YGR250C	negative
YPL042C	YDR044W	negative
YIL103W	YDR057W	negative
YMR235C	YMR287C	negative
YNL284C	YGR195W	negative
YPR187W	YHR024C	negative
YJL085W	YJR010C-A	negative
YOR254C	YPL094C	positive
YKL148C	YGL130W	negative
YOR023C	YLR395C	negative
YLR371W	YOR363C	negative
YNL137C	YNL127W	negative
YGR034W	YOL135C	negative
YHR188C	YLR115W	negative
YDR037W	YHR075C	negative
YOR181W	YER030W	negative
YJL029C	YPL093W	negative
YBR288C	YBL039C	negative
YOR132W	YPL139C	negative
YJL183W	YDR101C	negative
YGL098W	YDR498C	positive
YJL065C	YMR035W	negative
YAL007C	YBR234C	negative
YEL037C	YPL096W	positive
YOR349W	YPL013C	negative
YMR236W	YAL007C	negative
YAL043C	YPR107C	positive
YBL056W	YER048W-A	negative
YDR295C	YDR322C-A	negative
YJR065C	YBL025W	negative
YBR251W	YDR175C	positive
YPL065W	YGR048W	negative
YLR362W	YGL005C	negative
YBR229C	YPL018W	negative
YOR076C	YHR081W	positive
YDL055C	YOR212W	negative
YML095C	YDL130W-A	negative
YGL134W	YHL019C	negative
YLR310C	YFR049W	negative
YNL167C	YMR189W	negative
YHL025W	YLR395C	negative
YBR119W	YPL174C	negative
YMR297W	YMR189W	negative
YGR145W	Q0275	negative
YMR033W	YDL099W	negative
YLR166C	YOR057W	negative
YBR126C	YLR095C	negative
YGR175C	YLL004W	negative
YGL066W	YDR167W	positive
YGL031C	YPR133W-A	negative
YHR170W	YDR434W	negative
YGL115W	YDR422C	positive
YMR026C	YDL014W	negative
YGL150C	YDL002C	positive
YPR191W	YLR319C	negative
YCR030C	YPL152W	negative
YIL093C	YOR173W	negative
YLR071C	YGR104C	positive
YBR167C	YNL221C	positive
YDR074W	YGL033W	negative
YOR153W	YLL022C	negative
YKL007W	YPL195W	negative
YER136W	YDL031W	negative
YOL124C	YNL052W	negative
YHR157W	YLR298C	negative
YCR081W	YHR012W	negative
YAL051W	YKR068C	negative
YMR309C	YBR084W	negative
YDR075W	YBL046W	positive
YKL138C-A	YDR265W	negative
YDR292C	YCR073W-A	negative
YMR064W	YBR142W	negative
YPL151C	YGR278W	positive
YJL011C	YPL249C-A	negative
YBL103C	YLL021W	negative
YNR010W	YGL022W	negative
YOR272W	YDR283C	negative
YHR118C	YBR084W	negative
YMR023C	YNL075W	negative
YDR035W	YLR371W	negative
YBL021C	YDR041W	negative
YKL173W	YHR156C	positive
YDR027C	YOL067C	negative
YMR096W	YDL115C	negative
YJR009C	YDR265W	negative
YPR023C	YFL039C	positive
YBR105C	YPR108W	negative
YGR129W	YJL034W	negative
YJR101W	YOR061W	negative
YGR074W	YKL135C	negative
YDL127W	YDL232W	negative
YPL149W	YDR207C	negative
YMR240C	YKL173W	positive
YDL093W	YIR002C	negative
YKL045W	YDR341C	negative
YML115C	YFR010W	negative
YHR099W	YGR193C	negative
YBR258C	YGL124C	negative
YDR443C	YNL064C	negative
YDR190C	YJL154C	negative
YHR196W	YCL032W	negative
YML019W	YNL261W	negative
YGL223C	YKR048C	negative
YMR023C	YPL128C	negative
YCR084C	YKL003C	negative
YGR134W	YPR072W	positive
YPR036W	YCL017C	negative
YNL127W	YMR287C	negative
YDR369C	YBR196C	negative
YMR059W	YOR326W	negative
YPR074C	YER091C	positive
YJL148W	YOR340C	positive
YDL112W	YKL029C	negative
YPR182W	YHR005C	negative
YGR056W	YOR326W	negative
YNR010W	YHR128W	negative
YBL085W	YGL086W	negative
YKL211C	YGR119C	negative
YCR020W-B	YNR037C	negative
YDR502C	YKL081W	negative
YDR322C-A	YER027C	negative
YGL150C	YMR116C	negative
YNL212W	YGL153W	negative
YLR440C	YMR146C	negative
YLR417W	YDR260C	negative
YOR349W	YDR028C	negative
YKR065C	YDL216C	negative
YHR005C	YFL049W	negative
YGL197W	YDR225W	negative
YKL081W	YDL209C	negative
YGR090W	YGL094C	negative
YIL061C	YDR129C	negative
YJR007W	YPL121C	negative
YGL200C	YAR002C-A	positive
YPL085W	YGL207W	negative
YLR272C	YOR076C	negative
YOR110W	YBR025C	negative
YER093C	YNR033W	negative
YGR233C	YGR220C	negative
YDR190C	YDL002C	positive
YGL066W	YJL210W	negative
YGR009C	YDR488C	negative
YLR154C	YNL297C	negative
YBR179C	YDR303C	negative
YGL005C	YGL252C	negative
YPL093W	YML077W	negative
YPL129W	YER151C	negative
YDL008W	YOR038C	negative
YAL002W	YJR009C	negative
YPL029W	YOR260W	negative
YOR064C	YAR002C-A	negative
YPL118W	YGR084C	positive
YBR152W	YJL203W	positive
YJL166W	YHR081W	negative
YDR167W	YJL071W	negative
YLR043C	YDL147W	negative
YJL058C	YGR005C	negative
YNL306W	YGL246C	negative
YDR265W	YNL201C	negative
YLR424W	YAL030W	negative
YGR009C	YLL021W	negative
YEL027W	YOR061W	negative
YBR045C	YOL076W	negative
YAL002W	YHR086W	negative
YDR245W	YDR310C	negative
YDR235W	YLR116W	positive
YMR189W	YDR186C	negative
YER145C	YLR197W	negative
YHR041C	YNL236W	positive
YPL118W	YCR035C	negative
YGR109C	YMR260C	negative
YGL206C	YJL069C	negative
YLR423C	YML098W	negative
YMR260C	YMR048W	negative
YFR001W	YDR437W	negative
YNL015W	YKR029C	negative
YIL072W	YPL195W	negative
YML023C	YCR030C	negative
YDR388W	YDL045W-A	negative
YER090W	YGL070C	negative
YCR073W-A	YDR246W	negative
YNL212W	YJL111W	positive
YHR051W	YHR027C	negative
YDR156W	YOR142W	negative
YNL262W	YPR175W	positive
YBL045C	YKL139W	negative
YPR107C	YML077W	negative
YKL085W	YLR015W	negative
YBL093C	YNR033W	negative
YIR009W	YJL203W	positive
YKL211C	YJR041C	negative
YJL066C	YMR106C	negative
YLR333C	YPL164C	negative
YML102W	YDR488C	negative
YMR108W	YDR498C	negative
YDR253C	YKL104C	negative
YBR098W	YOL078W	negative
YIL109C	YPL085W	positive
YEL003W	YCL059C	negative
YPL061W	YOL031C	negative
YOR207C	YNL127W	negative
YDR285W	YNL121C	negative
YDL077C	YKL045W	negative
YJL054W	YMR043W	negative
YLR203C	YPR180W	negative
YBR084C-A	YDR386W	negative
YNL218W	YDL217C	negative
YCR020C-A	YGL111W	negative
YKL016C	YML056C	negative
YGR074W	YER172C	positive
YPR025C	YJL076W	negative
YPL166W	YFR010W	negative
YDR027C	YDR092W	negative
YDR292C	YNL153C	negative
YDR148C	YIR015W	negative
YKL109W	YBR131W	negative
YOR133W	Q0080	negative
YPL210C	YOR212W	negative
YPR120C	YKL141W	negative
YNL284C	YGL019W	negative
YBR146W	YDR243C	negative
YLR423C	YDR392W	negative
YGL147C	YDL088C	negative
YOL110W	YCR072C	negative
YHR170W	YDR283C	negative
YOR132W	YBR114W	negative
YBR050C	YMR312W	negative
YCR020W-B	YJR007W	negative
YPR032W	YDR364C	negative
YDR298C	YMR095C	negative
YPL037C	YHR051W	negative
YHR158C	YLR276C	negative
YBR010W	YOL013C	negative
YMR077C	YGL130W	negative
YPL129W	YDL217C	negative
YAL011W	YBR231C	positive
YJL031C	YJL053W	negative
YIL142W	YJL111W	positive
YER178W	YPL065W	negative
YEL037C	YAL042W	negative
YJR093C	YDR202C	negative
YIL142W	YLR055C	negative
YER091C	YDR225W	negative
YOR181W	YML129C	negative
YPR187W	YLR088W	negative
YDR392W	YMR096W	negative
YBL018C	YHR062C	positive
YDL102W	YPL232W	negative
YNL306W	YBL090W	positive
YFR049W	YPR166C	positive
YLL018C	YOR085W	negative
YGL226C-A	YHL025W	negative
YKL211C	YKL016C	negative
YER087C-B	YKR079C	negative
YNL030W	YGL208W	negative
YOR353C	YKL109W	negative
YGL155W	YGL174W	negative
YDR166C	YBR265W	negative
YBR289W	YMR256C	negative
YOR326W	Q0105	negative
YLR438C-A	YNL147W	positive
YLR088W	YGR192C	negative
YIR010W	YPR020W	negative
YGR006W	YER172C	positive
YCR093W	YPR072W	positive
YPL023C	YHR079C-A	negative
YKR068C	YJR094C	negative
YFL005W	YPL011C	negative
YGR095C	YOL021C	positive
YCR086W	YKL019W	negative
YIL009C-A	YGL020C	negative
YLL021W	YDR382W	negative
YOR005C	YPR036W	negative
YER019C-A	YJL115W	negative
YGL125W	YHR156C	negative
YDR385W	YGR181W	negative
YDR145W	YAL030W	negative
YER091C	YOR250C	negative
YCL010C	YER164W	positive
YPL121C	YBR048W	negative
YDR137W	YLL036C	negative
YFR050C	YOR157C	positive
YKR065C	YLR102C	negative
YOR270C	YEL019C	negative
YDR285W	YPL096C-A	negative
YGL130W	YER050C	negative
YLR139C	YPL248C	negative
YHR001W-A	YPR144C	negative
YDR148C	YGL244W	negative
YKL155C	YBR251W	positive
YDL203C	YLR430W	negative
YDR424C	YLR355C	negative
YGR128C	YGR090W	positive
YEL027W	YMR099C	negative
YGR129W	YPR074C	negative
YJL138C	YOR210W	negative
YNR037C	YLR141W	negative
YJR093C	YLR088W	negative
YOR061W	YGR090W	positive
YLR423C	YDR166C	negative
YHR191C	YDR062W	negative
YBR245C	YDL083C	negative
YER116C	YJR077C	negative
YFR040W	YMR149W	negative
YLR229C	YLR357W	negative
YLR106C	YBR031W	negative
YDR314C	YKL007W	negative
YBL085W	YHR004C	negative
YJL085W	YBR102C	positive
YDL112W	YJL081C	negative
YDL225W	YDR285W	negative
YPL048W	YDR314C	positive
YOL145C	YIL105C	negative
YDR388W	YBR123C	negative
YJR092W	YKL014C	negative
YGL066W	YBR084W	negative
YKR029C	YHR197W	negative
YBR167C	YEL051W	negative
YMR230W	YPL232W	negative
YLR357W	YDR407C	negative
YGL049C	YMR227C	negative
YJL203W	YDL098C	positive
YJL209W	YGR061C	negative
YBR125C	YHL004W	negative
YDR298C	YLR295C	positive
YBR052C	YOR310C	negative
YDL134C	YER050C	negative
YBR039W	YKL108W	negative
YPR179C	YLR459W	negative
YCR020W-B	YDR424C	negative
YPR191W	YKL058W	negative
YPR024W	YLR192C	negative
YDR460W	YDR437W	negative
YGL133W	YKL074C	negative
YCL010C	YGR252W	positive
YBR050C	YGL246C	negative
YJR052W	YDR164C	negative
YNL236W	YJL063C	negative
YFL037W	YJR132W	positive
YML127W	YPL009C	negative
YCL024W	YCL008C	negative
YBL002W	YGL094C	negative
YJL208C	YBL076C	negative
YPL129W	YPR055W	negative
YLR318W	YGR082W	negative
YOR178C	YLR075W	negative
YLR246W	YMR106C	negative
YPR070W	YPR168W	positive
YML102W	YIL142W	negative
YPR036W	YEL051W	positive
YKL189W	YGL022W	negative
YCR042C	YBR198C	positive
YGR216C	YPL175W	positive
YPR019W	YBR091C	negative
YBR039W	YDR377W	positive
YHR121W	YML081C-A	negative
YJR101W	YLR135W	negative
YOR349W	YJR052W	negative
YBR207W	YJL179W	negative
YGR135W	YPL050C	negative
YMR108W	YDL084W	negative
YLR147C	YEL026W	positive
YJR090C	YDR041W	negative
YML049C	YNL038W	negative
YHR026W	YIL017C	negative
YKR066C	YNL113W	negative
YDR180W	YOR173W	negative
YFR001W	YDR430C	negative
YNL172W	YKR026C	negative
YLR447C	YLL021W	negative
YLR406C	YKR020W	negative
YBL085W	YER165W	positive
YPL023C	YLR170C	negative
YDL232W	YIR017C	negative
YJR010C-A	YLR075W	negative
YOL012C	YMR035W	negative
YGL213C	YPR189W	positive
YNL282W	YDR141C	negative
YGR092W	YER087C-B	negative
YPL020C	YOR253W	negative
YML102W	YML094W	negative
YGL124C	YGR155W	negative
YDL090C	YKL041W	negative
YOR151C	YGR186W	positive
YBL037W	YGL076C	negative
YKR028W	YOL068C	negative
YGR032W	YGR048W	negative
YLR044C	YER021W	negative
YMR052W	YKL045W	negative
Q0085	YDR283C	negative
YFL039C	YDR430C	negative
YDL108W	YER087C-B	negative
YNL137C	YMR117C	negative
YER087C-B	YHR143W-A	negative
YBR258C	YDR027C	negative
YHR026W	YEL037C	negative
YGR128C	YJR052W	negative
YLR433C	YJL066C	negative
YAL013W	YBR091C	negative
YCL037C	YNL273W	negative
YDR049W	YLR223C	negative
YEL036C	YOL133W	negative
YOR353C	YDL232W	negative
YJL006C	YBR118W	negative
YLR223C	YHR200W	negative
YCL032W	YKL003C	negative
YLR129W	YNL214W	negative
YML028W	YPL085W	negative
YNL325C	YDL155W	negative
YOL077W-A	YDR079C-A	negative
YNR033W	YKR095W-A	negative
YNL070W	YPR133W-A	positive
YJR041C	YER157W	negative
YHR051W	YDR439W	negative
YOR158W	YMR106C	negative
YDL097C	YNL192W	negative
YBR109C	YLR033W	negative
YOL051W	YER157W	negative
YPL085W	YOR078W	negative
YNL232W	YGR195W	positive
YJL020C	YLR240W	negative
YGR220C	YHR088W	negative
YOR178C	YLR409C	negative
YER162C	YDR246W	negative
YPL029W	YDR407C	negative
YPL050C	YIL033C	negative
YIL109C	YDL201W	negative
YML043C	YPL152W	negative
YAL010C	YLL006W	positive
YPL124W	YPL076W	negative
YGR002C	YML041C	positive
YDL076C	YAL013W	positive
YKL155C	YGR165W	positive
YAL011W	YJR065C	negative
YAL023C	YJR094C	negative
YDR448W	YCL010C	positive
YMR064W	YLR384C	negative
YNL201C	YDL100C	negative
YOR295W	YMR270C	positive
YIL104C	YDL090C	negative
YGL058W	YLR238W	negative
YHR012W	YPR131C	negative
YOR136W	YGR048W	negative
YDL060W	YOR065W	negative
YML115C	YOR272W	negative
YCR035C	YGL153W	negative
YIL142W	YER022W	negative
YGR179C	YOR297C	negative
YDR507C	YNL222W	negative
YOL062C	YKL185W	negative
YHL022C	YHR039C-A	negative
YPL037C	YDL176W	negative
YDR472W	YGR006W	negative
YMR060C	YOR368W	negative
YLR325C	YOR249C	negative
YIL093C	YOR179C	negative
YLR052W	YKL003C	negative
YKL139W	YOR212W	negative
YCR092C	YHR060W	negative
YOR090C	YJL014W	negative
YLR319C	YKR027W	negative
YAL051W	YNL006W	negative
YGR200C	YOR211C	negative
YPL219W	YNL297C	negative
YJL208C	YFL039C	negative
YOR284W	YPL164C	negative
YDR498C	YEL026W	negative
YHL030W	YDL097C	positive
YBR195C	YJR101W	negative
YML043C	YNL238W	negative
YPL234C	YCR057C	negative
YML029W	YLR141W	negative
YBR087W	YBR091C	negative
YPL023C	YIL079C	negative
YDL076C	YNL330C	positive
YJL080C	YNL244C	negative
YOR261C	YDR167W	negative
YLR038C	YDL165W	negative
YOR272W	YBR251W	negative
YER106W	YER086W	negative
YDR485C	YPL076W	negative
YDL150W	YEL003W	negative
YKL085W	YLR386W	negative
YDL014W	YCL032W	negative
YGR155W	YPL050C	negative
YMR054W	YNL099C	negative
YDR245W	YJL026W	negative
YGL134W	YAL043C	negative
YGR244C	YKL190W	negative
YGR032W	YKL014C	negative
YOL054W	YBR126C	negative
YNL201C	YGR181W	negative
YDL225W	YMR075W	negative
YPL047W	YPL249C	negative
YMR224C	YNL127W	negative
YBR146W	YDR347W	positive
YNL172W	YKL080W	negative
YFR031C-A	YDR178W	negative
YAL002W	YGR027C	negative
YKL203C	YBL006C	negative
YLL010C	YJR135C	negative
YOR250C	YAL044C	negative
YBR039W	YNR043W	negative
YGL124C	YDR145W	negative
YHR167W	YML029W	negative
YDL045W-A	Q0140	positive
YGR245C	YDR422C	negative
YJL123C	YKL022C	negative
YBR167C	YBL099W	negative
YGR167W	YPL011C	negative
YER093C	YOL078W	positive
YIL068C	YHR169W	negative
YAL012W	YKL074C	negative
YGR090W	YOR036W	negative
YHR058C	YJL066C	negative
YPR036W	YPR176C	negative
YKL155C	YKL109W	negative
YBR171W	YPL094C	positive
YJR064W	YDR265W	negative
YMR309C	YKL080W	negative
YBR288C	YDL130W-A	negative
YBR154C	YIR022W	negative
YML081C-A	YPR161C	negative
YLR226W	YJL085W	negative
YCR086W	YOR057W	negative
YJR052W	YMR176W	negative
YEL055C	YJL109C	positive
YCR052W	YGL076C	negative
YBR267W	YML019W	negative
YNL253W	YIL042C	negative
YML114C	YDR164C	negative
YML127W	YMR089C	negative
YJL124C	YDR080W	negative
YOL123W	YDR228C	positive
YPR055W	YGR193C	negative
YGL066W	YMR186W	negative
YOR341W	YOR281C	negative
YGR008C	YER030W	negative
YCL010C	YDR385W	negative
YML025C	YBR112C	negative
YLR360W	YGR165W	negative
YGL025C	YPR070W	positive
YER090W	YJR006W	negative
YBR128C	YER050C	negative
YPL061W	YLR319C	negative
YGR167W	YBL006C	negative
YPL003W	YAR008W	negative
YHL030W	YJR135W-A	negative
YDR429C	YGL151W	negative
YHR196W	YPL126W	positive
YKL029C	YNL059C	negative
YBR253W	YPL234C	negative
YLL010C	YGL076C	negative
YKL145W	YHL004W	negative
YLR203C	YHR216W	negative
YGR030C	YLL048C	negative
YLR166C	YPL007C	negative
YML057W	YOR340C	negative
YEL036C	YGR034W	negative
YNL021W	YKL007W	negative
YGR264C	YKL109W	negative
YMR117C	YPL195W	negative
YIL142W	YHR083W	negative
YJL179W	YOR210W	negative
YNL282W	YDR331W	negative
YML028W	YGR005C	negative
YLR378C	YGL154C	negative
YBL090W	YOR358W	negative
YOR026W	YKL104C	negative
YLR406C	YLR295C	negative
YIR022W	YPL143W	negative
YDR483W	YGR013W	negative
YHR167W	YML062C	positive
YBR060C	YMR246W	negative
YIR002C	YDR322W	negative
YAL051W	YLR362W	negative
YDR137W	YMR042W	negative
YAL048C	YKL012W	negative
YOL110W	YLR319C	negative
YAR033W	YHR019C	negative
YGR034W	YKR027W	negative
YDR429C	YOR115C	negative
YHR041C	YOL135C	positive
YNL121C	YPR133W-A	positive
YDR460W	YKL002W	negative
YNR035C	YLR234W	negative
YDL093W	YBL046W	negative
YDR138W	YDR418W	negative
YBL045C	YPR101W	negative
YOR352W	YKL003C	negative
YPL235W	YDR334W	positive
YGR262C	YDR322W	negative
YDR288W	YGR244C	negative
YJL076W	YDL042C	positive
YBR010W	YIL093C	negative
YML012W	YKR048C	negative
YJR014W	YKR027W	negative
YOR362C	YFR030W	negative
YBR142W	YAL010C	negative
YLR223C	YDR529C	negative
YER122C	YGL245W	negative
YBR231C	YJL081C	positive
YGL005C	YGL106W	negative
YNR010W	YDR498C	negative
YGL171W	YBR247C	positive
YPL049C	YBL030C	negative
YOR185C	YPL255W	negative
YMR112C	YOR211C	negative
YOL097C	YJR009C	positive
YER025W	YDR395W	negative
YLR148W	YOL117W	negative
YDR472W	YMR176W	negative
YPR101W	YJR033C	negative
YDR434W	YOL135C	negative
YDR108W	YKR095W-A	negative
YPL167C	YPL002C	negative
YOR153W	YAL034C	negative
YNL330C	YIL084C	positive
YDL176W	YMR227C	negative
YGR175C	YLR371W	negative
YLR406C	YDL095W	negative
YJL054W	YOR250C	negative
YLL021W	YDL044C	negative
YEL024W	YOR133W	negative
YHR026W	YIR021W	negative
YPL124W	YBR171W	negative
YCR081W	YPR168W	positive
YJR101W	YKL130C	negative
YEL026W	YLR355C	negative
YJL209W	YFL037W	negative
YOL069W	YDR036C	negative
YKL155C	YAR002W	negative
YNR006W	YBL035C	negative
YGR216C	YGR192C	negative
YAL033W	YDL113C	negative
YCL044C	YJR068W	negative
YDR457W	YPR080W	negative
YPL050C	YBR196C	negative
YBR279W	YBR146W	negative
YML023C	YNL064C	negative
YCR033W	YGL191W	negative
YDL203C	YLR002C	negative
YHR196W	YBR091C	negative
YBL103C	YLL010C	negative
YGR166W	YDR246W	positive
YHR158C	YGR188C	negative
YLR067C	YEL026W	negative
YPL213W	YDR331W	negative
YDR279W	YNL238W	negative
YDL108W	YIL112W	negative
YBL052C	YGL019W	negative
YDR298C	YNL138W	negative
YBL058W	YBR171W	negative
YPL019C	YPL093W	negative
YML028W	YLR321C	negative
YOR213C	YGL129C	negative
YNL121C	YCR057C	negative
YKL188C	YDL130W-A	negative
YGL137W	YER172C	negative
YNR006W	YJR112W	negative
YGR175C	YDL115C	negative
YPL255W	YKR029C	negative
YGL155W	YPR103W	negative
YNL071W	YFL018C	positive
YJR082C	YPR181C	negative
YLR276C	YLR417W	negative
YKL211C	YGL112C	negative
YJL173C	YHL029C	negative
YDR224C	YDL090C	negative
YML099C	YKR027W	negative
YCL010C	YLR459W	negative
YAL036C	YOR103C	negative
YPR007C	YMR296C	negative
YMR044W	YAL002W	negative
YKL104C	YOR133W	negative
YNL031C	YER072W	negative
YER178W	YPL010W	negative
YPL181W	YDR283C	negative
YNL262W	YER048W-A	negative
YIL075C	YPL096C-A	negative
YKR095W-A	YBR091C	negative
YJL099W	Q0140	negative
YLR378C	YDR171W	negative
YLL021W	YPR043W	negative
YMR060C	YHR083W	positive
YPR100W	YLR189C	positive
YDR150W	YGL061C	negative
YDR013W	YPL003W	negative
YMR023C	YMR213W	negative
YDL102W	YFR051C	negative
YDR145W	YGR274C	positive
YPR119W	YJL063C	negative
YGR245C	YDL130W-A	negative
YML091C	YBR131W	negative
YGR264C	YKR081C	negative
YGR188C	YFL045C	negative
YOR124C	YDR529C	negative
YER095W	YGR170W	negative
YLR203C	YAL034C	negative
YLR272C	YKL039W	negative
YDR334W	YAL044C	negative
YDR365C	YDL176W	negative
YGR167W	YOL108C	negative
YDR178W	YER111C	negative
YPL195W	YFL034C-B	negative
YLR276C	YPL043W	positive
YML112W	YFR030W	negative
YER007C-A	YMR035W	negative
YJL012C	YPR184W	negative
YNL037C	YOR038C	negative
YML077W	YMR256C	negative
YHR041C	YPR168W	positive
YPL042C	YHR114W	negative
YOR168W	YDR478W	negative
YOR001W	YER111C	negative
YPL167C	YIL139C	positive
YMR189W	YEL056W	negative
YDR328C	YDL113C	negative
YJL201W	YDR469W	negative
YAL048C	YGL128C	negative
YPL213W	YGR165W	negative
YJL076W	YFR028C	positive
YOR293W	YAL048C	negative
YDL140C	YIL021W	positive
YMR146C	YIL104C	negative
YLR325C	YJR052W	negative
YLR015W	YDR238C	negative
YOR341W	YDL130W-A	negative
YDR227W	YBL038W	negative
YDR429C	YHR186C	negative
YOL123W	YJL183W	negative
YBR156C	YJL154C	negative
YLR117C	YEL003W	negative
YCL010C	YDR392W	positive
YJR066W	YDL176W	negative
YMR218C	YNR037C	negative
YJR123W	YKL119C	negative
Q0250	YNR010W	negative
YJR101W	YCL016C	negative
YBR045C	YLR208W	negative
YBR109C	YDR165W	negative
YER112W	YJR022W	positive
YOR207C	YPL063W	negative
