IDA	IDB	Label
C25A11.4	Y106G6H.14	positive
Y92H12A.1	Y48G9A.4	positive
Y37D8A.9	W03F8.1	negative
W10D9.4	F52D2.4	negative
H22K11.1	T13F2.3	negative
F21F8.7	K11D2.3	negative
W09G10.3	F28F5.3	negative
Y54E10A.15	F22B8.6	negative
ZK1248.3	C32D5.9	negative
C04E12.12	K10D2.4	negative
F44D12.1	W06H8.1	negative
Y75B7AL.4	K08E3.3	negative
F25H2.10	C09H6.2	positive
C33H5.9	MTCE.25	negative
H14N18.1	T23G11.3	negative
T19B10.7	F40F12.5	negative
Y87G2A.4	Y44E3B.1	negative
B0222.8	Y79H2A.11	negative
ZK353.6	C33H5.15	negative
R166.1	T18H9.2	negative
Y32H12A.4	F32G8.6	negative
C34C6.6	T01E8.3	negative
Y37A1B.15	ZK418.4	negative
Y20F4.3	Y47D3A.6	negative
K11E8.1	M28.7	negative
C28C12.8	Y48B6A.6	negative
Y22F5A.3	F45E1.7	negative
C40H1.5	K02F3.4	negative
F09E10.3	ZK1067.7	negative
F35C8.3	ZK1098.10	positive
Y55B1BR.4	F37A4.7	negative
MTCE.3	F46C8.5	negative
JC8.6	F08C6.3	negative
F45E1.7	F47B10.1	negative
W02C12.3	T03E6.7	negative
C01F6.4	T19C3.8	positive
Y75B7AL.4	R11A8.4	negative
Y38C1AA.2	R13A5.1	negative
R01H10.8	K11D9.1	negative
T22D1.9	T28C6.7	positive
Y57G11C.24	F17A9.3	negative
F27D9.6	F08B1.1	negative
C52A11.3	F31E8.3	positive
B0222.8	Y59A8A.1	negative
F13D12.4	F36A2.6	negative
M106.5	Y44E3B.1	negative
C08C3.1	Y40B1B.5	negative
C10E2.6	F42G8.4	negative
M110.5	Y48E1B.1	negative
F22B8.6	B0207.4	negative
B0336.6	F08F8.3	negative
Y39G10AR.17	C28C12.8	negative
W09G12.4	Y38C1BA.2	negative
F39C12.2	Y6B3A.1	negative
Y44E3B.1	D1005.3	positive
H05G16.1	F37A4.9	negative
C18E9.6	Y51A2D.15	negative
Y22F5A.3	ZK265.4	negative
C03A7.14	F30F8.3	negative
F25H2.10	F53B3.1	negative
R11E3.6	K02A4.2	negative
R08E3.4	Y55B1BR.4	negative
C02F4.1	F07A5.7	negative
T22D1.12	ZC455.1	positive
C34E10.8	Y54E5A.1	negative
R06A4.4	ZK470.5	positive
R13A5.1	F25B5.4	negative
W02D7.10	Y59A8B.9	negative
C09G4.3	Y50D4C.1	negative
C18E9.6	K12G11.4	negative
C17C3.4	W02A2.7	negative
R01H10.3	CD4.4	negative
C04E12.12	ZK1128.8	negative
F08G12.4	Y54E10A.9	negative
C24H11.9	C25B8.3	negative
C47E8.5	Y54E5A.1	negative
F39C12.2	ZK353.8	negative
C44F1.2	W01F3.3	negative
ZK353.8	ZK1067.1	negative
R06B10.4	K09B11.9	negative
Y45G5AM.1	B0513.1	negative
C01F6.6	K08D10.8	negative
Y51H1A.4	Y116A8C.36	negative
R144.2	Y20F4.3	positive
Y39B6A.46	K10B3.10	positive
C02C6.1	ZK616.10	negative
Y39B6A.12	T14G10.2	negative
W02C12.3	Y38C1BA.2	negative
H19M22.2	C25B8.1	negative
F42C5.10	ZK470.5	positive
ZK867.1	Y94H6A.9	negative
T13F3.3	Y48E1B.1	negative
F58E10.5	K07B1.6	negative
T10H9.4	C18G1.4	negative
Y22F5A.3	Y54E10A.15	negative
K01G5.2	D1005.1	negative
F46C8.6	H22K11.1	negative
Y54E2A.11	C01B7.5	positive
C41C4.7	F29F11.1	negative
T18H9.2	D2024.6	negative
F18C5.2	F42H10.3	positive
E02H9.8	C14F5.5	negative
Y38C1AB.8	B0001.6	negative
C01B7.4	K02B12.4	positive
T10F2.4	ZK370.3	negative
Y105E8B.4	Y51A2D.15	negative
Y55B1AR.1	MTCE.26	negative
C36C9.1	F25B5.7	negative
W01D2.5	Y48A6B.11	negative
Y54E10A.5	C44B9.4	negative
R11A5.4	K10D2.4	negative
B0336.6	T19B10.4	negative
C26E6.2	C25B8.3	negative
F46F6.1	C04F12.9	negative
B0207.4	F47G4.2	negative
Y92H12A.1	C26E6.2	positive
F38B2.1	F36A2.1	negative
C45E5.6	M7.1	negative
T13F3.3	Y105E8B.5	negative
W09G10.3	C55B7.4	negative
K08F4.7	ZK1067.7	negative
F29F11.1	F43D9.4	negative
F18C5.2	F18A1.5	positive
Y71F9AL.14	Y41C4A.14	negative
W02F12.3	ZK858.4	positive
F18C5.2	F56H11.1	negative
F33E2.2	F11G11.12	negative
C34E10.3	ZK858.4	positive
F57F4.3	B0024.14	negative
C24H11.9	K10D2.3	negative
Y116A8C.36	JC8.10	positive
C18D11.4	C56E6.3	negative
Y65B4BR.4	C27A2.3	positive
F08G12.4	ZK1128.8	negative
W02D7.10	AC3.3	negative
JC8.10	F56D12.5	negative
F11C7.5	D2096.2	negative
Y41C4A.14	Y50D4C.1	negative
F25C8.3	K02F3.4	negative
W03F8.1	F18E2.5	negative
F43D9.2	F48A11.5	negative
C52A11.4	B0001.1	negative
K08F4.7	Y48G9A.4	negative
ZK1248.3	R11A5.4	negative
F39H11.2	C31H1.6	negative
C50B6.2	C49F5.2	negative
T23F1.6	W09G10.3	negative
K08F4.7	Y46G5A.1	negative
Y49E10.14	Y113G7B.17	positive
F25H2.10	F15C11.2	negative
T12G3.1	D1007.12	negative
F39C12.2	C07D10.2	negative
T06E6.2	Y59A8B.9	negative
Y41E3.9	K08E3.4	negative
R13A5.12	F57F4.3	negative
F47B10.1	R09G11.2	negative
W03F8.1	K08E3.7	negative
F54C9.5	K07G5.1	negative
C17C3.4	T17H7.4	positive
K01C8.5	F33G12.5	negative
C52A11.4	Y105E8B.1	negative
ZK836.1	F32G8.6	negative
ZK381.5	K10B3.10	positive
H05G16.1	T25C8.2	negative
F09E10.3	R05D3.4	negative
K08F8.2	4R79.1	negative
F35E12.6	F47A4.3	positive
ZK849.2	D1005.1	positive
Y39B6A.2	Y11D7A.14	negative
C25B8.3	Y116A8C.36	negative
F52C6.3	Y41D4B.13	positive
F14F11.1	K10D2.3	negative
D2045.6	F37A4.7	negative
F35G12.8	F13D12.4	negative
ZK792.8	F46H5.6	negative
Y38C1AA.2	F42G9.8	negative
T07G12.6	F36A2.1	negative
T20G5.1	T20G5.11	negative
C25B8.1	K06A4.5	negative
F17A9.3	Y39A3CL.2	negative
R119.6	Y20F4.3	negative
Y73B6BL.33	T20G5.11	negative
C01F6.6	K01C8.5	negative
Y18D10A.5	T12G3.1	positive
F35D6.1	C35A5.9	negative
T07A9.6	C47E12.1	negative
R05F9.1	MTCE.26	negative
R13A5.1	D1037.3	negative
Y56A3A.12	T20B12.2	negative
Y50D4C.1	MTCE.25	negative
Y46G5A.19	ZK858.4	negative
Y41D4B.13	T22A3.3	negative
T10A3.1	K07F5.13	negative
F43D9.2	C38D4.6	negative
F41D9.1	K11D12.2	negative
C56E6.3	Y51A2D.15	negative
C35B8.2	C23G10.3	negative
W03F8.1	C35B8.2	negative
F36F2.3	F33G12.5	negative
F01F1.12	Y39A1C.3	negative
ZK945.2	T28C6.7	positive
C15H11.9	MTCE.25	negative
F41G4.2	C48E7.11	negative
C45E5.6	T05A1.2	negative
F45E1.7	T22A3.3	positive
ZK662.4	ZK1055.1	positive
Y71F9B.3	ZK1098.10	negative
C45E5.6	K04D7.1	negative
F35D2.5	Y39B6A.12	negative
B0218.3	C28H8.6	negative
T24C4.6	ZK520.4	positive
F55H12.6	R31.1	negative
T05C12.6	T13B5.5	negative
F42H10.5	C18F3.4	negative
C41C4.7	CD4.4	negative
Y54E10A.5	Y56A3A.4	negative
Y110A7A.10	W02D7.10	negative
B0393.2	Y37A1B.17	positive
F37C4.5	Y51B9A.3	positive
C55B7.4	Y92C3B.2	negative
C34F11.9	R10E12.1	negative
K07F5.13	B0379.4	negative
H21P03.3	F18A1.5	negative
F52E1.1	T05A1.2	negative
M04G12.1	W06H8.1	negative
Y45F10D.13	Y39A3CL.6	negative
Y75B8A.2	F49E8.4	negative
T19B4.7	C06A8.5	negative
C09H6.2	F30F8.3	negative
ZK484.2	F28F5.3	negative
R13A5.1	K04C1.4	negative
B0218.3	F13D12.2	negative
C33H5.15	F13D12.2	negative
ZC376.7	C17C3.4	negative
Y39A1A.3	C34F11.9	positive
B0365.1	F54F2.5	negative
F45E1.7	Y46G5A.10	negative
T26E3.2	C52A11.4	positive
F59E12.4	Y11D7A.14	negative
Y37A1B.15	F36A2.1	negative
T07G12.6	C25F6.2	negative
C01B7.4	ZK370.3	negative
K08D10.8	K11D12.2	negative
T13F2.3	T05B11.3	negative
F37C4.5	T14G10.2	positive
K01C8.6	4R79.1	negative
B0222.8	F48F7.1	negative
C43E11.6	T05H4.14	negative
F43C1.2	W10G11.20	negative
R05F9.1	C48E7.11	negative
ZK484.2	C14A4.5	negative
Y92H12A.1	F32D1.1	positive
K07B1.6	C55B7.4	negative
F23C8.8	T04C9.1	positive
Y40C5A.1	C26E6.2	negative
Y6B3A.1	B0414.6	negative
F13E9.3	T03F1.1	negative
Y75B7AL.4	Y51A2D.11	negative
F55H12.6	F28F5.3	negative
4R79.1	F54E7.7	negative
K11E4.4	F56H11.1	negative
EGAP2.3	K04G2.6	negative
F09E10.3	C07G1.4	negative
C41G7.5	F42H10.5	negative
K01D12.4	M04G12.1	negative
Y71F9B.10	F47B10.2	negative
B0001.1	F47G6.1	negative
F27D9.6	Y23H5A.5	negative
K01A6.2	DH11.1	negative
T06E6.2	T13B5.5	negative
B0464.7	W01G7.5	positive
Y41C4A.14	Y113G7A.3	negative
K10B2.5	T04D1.3	positive
Y54E5A.1	Y92C3B.2	negative
F45E1.7	D1053.1	negative
K11D9.1	Y113G7B.17	negative
C42D8.2	C35A5.9	negative
F41H10.10	F17A9.3	negative
W10D9.4	T13B5.5	negative
C29F9.7	C35A5.9	negative
C50B6.2	C45G9.7	positive
K12D12.1	T23G5.5	negative
F53A3.4	C31H1.6	negative
T22D1.9	C35B8.2	negative
F33D4.2	W07G1.3	negative
ZK849.2	D2030.6	positive
C04E12.12	H14A12.2	negative
C40H1.5	ZC504.4	negative
F09E5.1	K07H8.6	negative
F39C12.2	T07D10.2	negative
F59B2.6	Y50D4C.1	negative
F44C4.4	C34E10.3	negative
C34C6.6	C18F3.4	negative
F19F10.10	T07C12.11	negative
C08B11.5	K11E4.4	positive
Y61A9LA.9	B0024.14	negative
T20H4.3	C44H4.5	negative
T21G5.4	C35B8.2	negative
C41G7.5	D1046.1	negative
Y87G2A.10	CD4.4	positive
F56A8.7	F13D12.2	negative
F41D9.1	C31H1.6	negative
ZK652.1	Y39A3CL.6	negative
K06B4.6	C30B5.1	negative
R10E11.3	C06E1.4	positive
F14F11.1	Y55F3AM.15	negative
F09E10.8	ZK381.5	positive
Y23H5A.5	F56D12.5	negative
K01A6.2	F28F5.3	positive
C37A5.9	B0024.12	negative
F28B12.2	F54F2.8	negative
Y39B6A.20	MTCE.25	negative
C41C4.7	F46F3.4	negative
R13G10.1	R01H10.3	negative
T01E8.3	C48E7.11	negative
Y79H2A.11	F28H1.2	negative
ZK867.1	F56D12.4	positive
F25H2.10	F40F12.5	negative
F39H11.5	Y57A10A.24	positive
F18A1.2	F59F5.6	negative
F39H11.2	M01E5.6	negative
F55A11.2	F13E9.3	negative
Y54E5B.3	T07G12.6	negative
Y49E10.14	C35A5.9	negative
F56H11.1	Y92C3B.2	negative
T19C3.8	K01D12.4	negative
T16H12.5	Y37D8A.10	negative
T04C9.1	F32D1.1	positive
D2089.4	C18H9.7	negative
C01B7.5	C09B8.6	positive
Y45G5AM.1	Y59A8B.9	negative
M05B5.5	W09H1.6	negative
C04F6.4	F57F4.3	negative
Y73F8A.1	F30F8.3	negative
T23G5.5	Y67H2A.6	negative
C01B7.4	T04D1.4	negative
R01H10.3	T14G11.3	negative
Y48B6A.6	T04D1.4	negative
Y75B8A.2	C55B7.1	negative
F40H3.4	ZK858.4	positive
M7.1	K08E3.3	negative
F14F11.1	Y51H4A.17	negative
F25E2.4	Y116A8C.36	negative
T19E7.2	C34B7.3	negative
F40H3.4	F28F5.3	negative
C36C9.1	Y39G10AR.17	negative
F11C7.5	T13B5.5	negative
M28.7	Y105E8B.4	negative
T07A9.5	F45E1.7	negative
T26E3.2	F42G9.9	negative
F52D2.4	ZC395.8	negative
R01H10.3	F10E9.8	negative
F08C6.3	C44F1.2	negative
C08F11.7	T17H7.4	positive
Y37E11AR.2	D1007.7	negative
T07A9.6	D1005.1	negative
Y94H6A.9	F30F8.3	negative
Y43C5A.6	F37A4.7	negative
F35C8.3	T05H4.14	negative
Y24F12A.2	T24F1.1	positive
F57F5.5	Y39A1C.3	negative
K08F8.2	C07G1.5	negative
R07B7.3	K12D12.2	negative
ZK377.1	Y48E1B.1	negative
F47D12.4	Y59A8B.9	negative
K04H4.1	F37A4.9	negative
T19B10.4	F41H10.10	negative
K11E4.4	F25B5.7	negative
T20H4.3	C08C3.1	negative
F01F1.12	F28H6.1	negative
F54C9.5	C34D1.5	negative
C04E12.12	C49A1.4	negative
ZK470.5	ZC504.4	positive
F22A3.1	C32E8.11	negative
D2089.4	R13F6.1	negative
K11D12.2	ZK899.8	negative
K12C11.2	T04D1.3	negative
M01E11.7	W08G11.4	negative
T08D10.1	K01D12.4	negative
K07D4.7	C08C3.1	negative
T22D1.12	C47E12.1	negative
F19C7.8	F32G8.6	positive
B0286.3	K11D12.10	positive
T27F7.1	F44D12.1	negative
F57F5.5	C01B7.4	negative
F29G6.3	ZK381.1	negative
Y54E10A.5	F53A3.4	negative
T07A9.3	C55B7.1	positive
M01E11.7	R09G11.2	negative
F18A1.5	F52E4.6	negative
F44C4.4	C25B8.1	negative
W02A2.7	F44D12.1	negative
ZK662.4	B0001.6	negative
F13D12.2	W09H1.6	negative
F43G9.5	T25G12.4	negative
F48E8.5	T14G11.3	negative
C01F6.4	C34C12.3	negative
Y87G2A.4	W07G1.3	negative
F07A11.2	Y73C8B.4	negative
ZK353.6	K08F4.7	negative
F08C6.1	ZK370.3	negative
C10E2.6	C36C9.1	negative
F46C8.6	B0024.12	negative
Y46G5A.19	ZK270.2	negative
F01F1.6	Y48E1B.12	negative
F44D12.1	Y6B3A.1	negative
Y48E1B.1	F22B7.5	negative
ZK632.1	K04C1.4	negative
K10B2.5	W01D2.5	negative
B0379.3	K04H4.1	negative
F32G8.6	F45E4.3	positive
C26B2.1	K02A4.2	negative
T12F5.3	Y39B6A.12	negative
F42H10.5	W05H7.4	negative
JC8.3	Y105E8A.6	negative
ZK1248.3	T22A3.2	negative
F55B12.3	B0379.4	negative
F10C1.2	K12G11.4	negative
F55H12.6	K10B3.10	negative
B0261.4	Y48B6A.6	negative
M79.1	ZK84.3	negative
T07F8.3	T22D1.12	negative
Y105C5B.21	Y39A3CL.2	negative
F21F8.7	F28B12.2	negative
D2030.6	F32A5.6	negative
C01B7.4	R31.1	negative
C44B9.4	F28H1.2	negative
F32G8.6	ZK84.3	negative
AH6.5	Y39G10AR.17	negative
C08C3.3	K08E3.3	negative
K01C8.6	B0379.4	negative
C27B7.4	F47G4.2	negative
T20H4.3	Y39B6A.20	negative
F29D10.4	R10D12.14	negative
ZK1248.3	C25G4.4	negative
C15H11.9	C33B4.3	negative
K05C4.6	F31D5.3	negative
R13G10.1	W03G9.4	negative
K01C8.5	B0379.3	negative
M110.5	Y116A8C.36	positive
F27D9.6	T20F10.1	negative
Y22F5A.3	B0513.1	negative
C41C4.7	C34E10.3	negative
T01G1.3	F14F3.1	negative
Y32H12A.4	B0513.1	negative
F25C8.3	F53A3.4	negative
C09G1.4	T25E4.1	positive
EGAP2.3	K02B12.4	negative
C01F6.4	ZK84.3	negative
F44C4.3	R01H2.6	negative
F28B12.3	Y39A1C.3	negative
C07E3.2	K02A4.2	negative
B0507.3	F45E1.7	positive
C26B2.3	ZC395.8	negative
K12F2.1	M05D6.7	negative
T19C3.8	T13F2.8	negative
Y48G9A.4	F47B10.2	negative
C29E4.5	F42G9.8	negative
W10G6.3	T26H10.1	negative
C26C6.5	C42D8.2	negative
F55A11.3	F54F3.1	negative
C39E9.14	F15C11.2	negative
C52A11.4	Y20F4.2	negative
F55H12.6	F35G12.9	negative
C55A6.9	F17E5.1	negative
K12H4.8	Y45F10D.13	negative
C14F5.5	Y59A8B.10	positive
M110.5	C06E1.4	negative
C04F12.9	Y92C3B.1	negative
C27B7.4	C32D5.9	negative
F25E2.4	F13G3.1	negative
M04G12.1	C06C3.1	negative
K07D4.7	F29G6.3	positive
ZC376.4	ZK353.6	negative
C04E12.12	D1053.1	negative
C16C10.5	T19B4.7	negative
Y45F10D.9	B0001.1	negative
F43D9.2	T05A1.2	negative
C25B8.1	JC8.10	negative
D2013.7	F08F8.3	negative
R10E11.1	F46F6.1	negative
W02G9.2	C03A7.4	negative
F25E2.3	Y20F4.3	positive
T14G11.3	R31.1	negative
C36B1.4	Y48B6A.6	negative
F33D4.2	H05G16.1	negative
B0365.1	C09G1.4	positive
F23B12.5	F13D12.2	negative
W03F8.1	Y18D10A.5	negative
Y73B6BL.38	W03F11.6	negative
B0365.1	F43D9.4	negative
K11D2.3	C18F3.2	negative
F22E12.1	T04D1.3	positive
C08B11.5	C55B7.4	negative
Y53H1C.2	C44E4.3	negative
R06C1.3	F32A5.6	positive
ZK697.2	T19B10.4	negative
F01F1.12	T07D10.2	negative
ZK484.2	C28C12.8	negative
D2089.4	C01H6.7	negative
T22H2.5	F36A2.1	negative
Y20F4.2	C03D6.6	positive
Y54E5B.3	K11D12.10	negative
Y11D7A.12	C06E1.4	negative
Y39B6A.12	K04C1.4	negative
F35G2.2	F01D4.6	negative
W03F11.6	F36A2.6	negative
M05B5.5	F52E4.4	negative
F58B6.3	H22K11.1	negative
Y22F5A.3	W10D9.4	negative
C01F6.8	Y71F9B.4	positive
Y32H12A.4	F37A4.9	negative
K12F2.1	F43G9.11	negative
Y47H9C.4	Y61A9LA.9	negative
T12F5.3	F46F6.1	negative
K07D4.7	Y11D7A.12	positive
F39C12.2	K12D12.2	negative
K07G5.1	F15C11.2	negative
F52G2.2	T03E6.7	negative
C17C3.4	F32A6.4	negative
C34B7.3	Y39A1C.3	negative
MTCE.26	W07G1.3	negative
Y73B6BL.2	K12D12.2	negative
F38H4.9	K02F3.4	negative
T12D8.8	T07G12.10	negative
R13A5.1	F52F12.3	negative
W01D2.5	R05D3.4	negative
B0207.4	C09H6.2	positive
C35B8.2	D2096.2	negative
W09G12.4	C14A4.5	negative
R13A5.1	Y57G11C.4	negative
C16C10.5	F53B3.1	negative
Y41C4A.10	M05D6.7	negative
F44D12.1	MTCE.25	negative
F35G2.2	Y48A6B.11	negative
C01F6.8	T18H9.2	negative
H09G03.2	F18A1.2	positive
C26B2.3	DH11.1	negative
F54B11.3	Y11D7A.14	negative
F10C1.7	F46F3.4	negative
C44H4.5	R11A8.4	negative
B0547.1	C27A2.6	positive
R03D7.6	C33B4.3	negative
C01F6.6	F47D12.4	negative
C25B8.1	C09B8.6	negative
Y71F9AM.4	T19H12.10	negative
C03A7.4	Y51B9A.3	positive
ZK673.4	Y38C1AB.8	positive
T01E8.3	Y38C1AB.8	negative
K11E8.1	C41C4.7	negative
K12F2.1	K07H8.6	negative
T01E8.3	Y50D4C.1	negative
R10E12.1	T27F2.2	negative
M05D6.7	W03G9.4	negative
Y66H1B.2	T23G5.5	negative
W03F8.1	ZK899.8	negative
M03A1.1	F47B10.2	negative
K07G5.1	C56E6.3	negative
D2089.4	Y105E8B.1	negative
ZK484.2	C03D6.6	negative
C10E2.6	F56H11.1	negative
C25B8.3	C23G10.3	negative
T04C10.4	C33H5.9	negative
Y66H1B.4	Y39A1C.3	negative
K12H4.8	C25B8.1	negative
C44H4.5	W03F11.6	negative
F49B2.5	C06G1.5	positive
M106.5	C41D11.8	negative
MTCE.3	ZK829.6	negative
C29E4.5	T20G5.1	negative
C49H3.6	Y39A3CL.2	positive
F20H11.5	F17E5.1	negative
T26E3.3	C56G2.7	positive
F13E9.3	C45G9.7	positive
F34D10.4	T04D1.3	positive
C25B8.3	T10B11.3	negative
C35B8.2	F09F7.5	positive
ZK945.2	B0024.12	positive
M05D6.7	F26F12.7	negative
ZK353.8	C04F12.9	negative
F44C8.4	H06H21.9	positive
T20B12.2	MTCE.25	negative
C44H4.5	B0025.1	negative
Y40C5A.1	Y106G6H.14	positive
B0464.1	Y48E1B.1	negative
T03D8.1	K02F3.4	negative
F58B6.3	Y113G7B.17	negative
C34E10.8	D2096.2	negative
Y57G11C.4	K08E3.7	negative
C41C4.7	F22B7.5	negative
DY3.2	C52A11.4	positive
F29D10.4	F47A4.3	negative
F42H10.7	T05G5.8	negative
Y38E10A.6	R05D11.8	negative
T08D10.1	F42H10.5	negative
Y62E10A.11	W03G9.4	negative
F43D9.2	Y92C3B.1	negative
C10C6.1	ZK84.3	negative
B0222.8	ZK484.2	negative
F54F2.5	Y39G10AR.13	negative
Y73C8B.4	D1053.1	negative
Y73B6BL.2	W03F11.6	negative
C07E3.2	Y51H4A.4	negative
M01E11.7	C04F6.4	negative
Y56A3A.1	T13F2.8	positive
T10B11.3	ZK673.7	negative
ZK721.2	R10E12.1	negative
M04B2.1	F08F8.3	negative
W09H1.6	MTCE.26	negative
F56C9.1	C09B8.6	negative
W09G12.4	C07G1.5	negative
M01E11.7	C33H5.9	negative
C07E3.6	T22H2.5	negative
W03F8.1	W10G6.2	negative
H19M22.2	F18E2.5	negative
T11B7.4	Y39A1C.3	negative
R10E11.1	F52B5.5	positive
C50B6.14	K02B12.4	negative
F08C6.3	Y67H2A.6	negative
B0365.1	ZK1236.3	negative
R07B7.2	T26A5.9	positive
Y71F9AL.14	T19H12.10	negative
F44D12.1	ZK470.5	negative
Y34B4A.8	T04D1.3	positive
ZK1128.8	Y116A8C.36	negative
M03F4.2	Y59A8B.9	negative
Y73B6BL.2	E02H9.8	negative
M02A10.3	F30F8.3	negative
C44H4.5	W09G10.3	negative
K08F8.2	K12G11.4	negative
K01A6.2	K05C4.6	positive
K04D7.1	C44F1.2	negative
F25C8.3	Y15E3A.1	negative
T10H9.4	F59E10.2	negative
Y47H9C.4	T03F1.1	negative
M01G5.5	T18H9.2	negative
Y56A3A.4	T11B7.4	negative
M02A10.3	Y40B1B.5	negative
F37C12.4	D1005.1	negative
R11H6.5	C09H6.2	positive
C04C3.3	F33G12.5	negative
ZK265.4	F27D9.6	negative
C26E6.2	C06G1.4	negative
F13B10.1	T07C12.11	negative
Y47H9C.4	B0379.4	negative
F13H6.1	Y54E10A.5	negative
C26B2.3	R06B10.4	negative
F56D12.5	C27A12.3	negative
T23F1.6	D2030.6	negative
W01D2.5	F42G9.9	negative
Y71F9B.3	F28H1.2	negative
F18A1.2	C33B4.3	positive
W03F11.6	C53A5.1	negative
C34D1.5	F56D2.7	negative
W02G9.2	F25H2.10	negative
F42G8.4	C34F11.9	negative
C01G12.1	C06C3.1	negative
F22B8.6	K08E3.4	negative
DH11.1	C03D6.6	positive
Y69H2.3	C52A11.4	positive
K12F2.1	W09H1.6	negative
C08B11.5	Y39G10AR.17	negative
M01E11.7	F29G6.3	negative
DY3.2	F56H11.1	negative
AH6.5	C55B7.4	negative
Y113G7A.3	AC3.3	negative
Y49E10.14	Y73F8A.1	negative
T13F3.3	C30B5.1	negative
F43H9.2	CD4.4	negative
T07D10.2	M03E7.5	negative
C27B7.4	ZK858.4	negative
Y71F9B.3	R31.1	negative
K12F2.1	Y73F8A.1	negative
C02F5.6	T25G12.4	negative
F13D12.4	ZC504.4	negative
R13A5.1	F47G4.2	negative
F17A9.3	F10C1.7	negative
Y37E11AR.2	F35A5.8	negative
F59B2.7	F08C6.3	positive
T26E3.2	T07G12.10	negative
K08D10.8	T27F2.3	negative
C44F1.2	R160.1	negative
Y48B6A.6	Y67H2A.6	negative
F44D12.1	F43D9.4	negative
C08C3.1	Y113G7B.17	negative
T01D1.6	F13H6.1	negative
C31C9.6	T04C9.1	positive
F44C8.4	C32E8.10	negative
T01D1.6	T05G5.3	negative
W01B6.9	M05D6.7	negative
K10D2.2	F17C11.9	negative
C33B4.3	T04D1.3	negative
Y45G5AM.1	F27D9.8	negative
R06B10.4	T11B7.4	negative
F52E10.5	ZK20.3	negative
ZK1248.3	K02B12.4	negative
Y49E10.1	T28C6.7	positive
T05G5.8	F22B7.5	negative
B0207.4	W03F11.6	positive
T22D1.9	F43G9.11	negative
F47D12.4	C48E7.11	negative
F52C6.2	ZK849.2	positive
C26C6.5	C32E8.11	negative
F53B3.1	C23G10.3	negative
Y54E10A.5	R119.4	negative
T09A5.12	T05A1.2	negative
F38A6.3	F56D12.5	negative
M106.1	Y71F9B.3	negative
F45H11.2	K01D12.4	negative
T12D8.8	Y87G2A.10	negative
W09G12.4	F37C12.4	negative
C07D10.2	Y73B6BL.2	negative
C54D1.6	C14A4.5	negative
F43H9.2	Y11D7A.14	negative
F01F1.6	C07H6.7	negative
Y45F10D.13	K02C4.5	positive
Y45G12C.2	C41D11.8	negative
F13G3.1	C47E12.1	negative
Y37A1B.15	C09B8.6	negative
C09H6.2	F54C9.11	positive
T19B10.7	T18H9.2	negative
C32E8.11	W07G1.3	negative
Y41C4A.10	M28.7	negative
F10E9.8	T19H12.10	negative
T05A1.2	F28H6.1	negative
C33H5.15	K04G2.6	negative
Y92H12A.1	T17H7.4	positive
ZK1248.3	C36E8.4	positive
F26D11.11	B0024.12	negative
W10D9.4	T23G5.5	negative
K07D4.7	F26G5.9	positive
C01F6.6	C26C6.5	negative
C08C3.3	C27A2.6	positive
T26E3.3	C27B7.4	negative
C44H4.5	B0218.3	negative
Y54E5A.1	W04D2.1	negative
JC8.6	ZK836.1	negative
M18.5	T07D10.2	negative
Y23H5A.5	B0304.1	negative
M79.1	F18A1.2	negative
R06A4.7	B0336.11	negative
C07E3.6	T05G5.8	negative
F13D12.2	C35B8.2	negative
K08F11.3	Y108G3AL.1	positive
F54F2.5	K08E3.4	negative
F01F1.6	F57C9.5	negative
R11E3.6	Y41D4B.13	negative
W10G6.2	C05D2.5	negative
F35D6.1	D2089.4	negative
C10E2.6	F59A6.1	negative
C27B7.4	C36C9.1	negative
F57C9.5	F27D9.6	negative
T24C4.6	K11D9.1	negative
C02F4.1	C44E4.3	negative
R13A5.8	F25F2.2	negative
F58E10.5	ZC395.8	negative
F17A9.3	H14N18.1	negative
T19B10.4	C18H9.7	negative
C08C3.1	F11G11.12	negative
W09C5.5	D2030.6	negative
ZK381.1	Y51H4A.4	negative
B0222.8	ZK1058.2	negative
F09E10.3	F31E8.3	negative
AC3.3	H39E23.1	negative
F25C8.3	C34F11.9	negative
F55H12.6	T07C4.1	negative
Y69H2.3	T26E3.3	positive
Y46G5A.10	T14G11.3	negative
B0393.2	Y39G10AR.13	negative
Y49E10.1	W02G9.2	negative
F44C8.4	K04G2.6	negative
F13E9.3	F43B10.2	negative
C39E9.14	C49F5.2	negative
Y49E10.14	F26F12.7	positive
H06H21.9	C31H1.6	negative
T20G5.11	MTCE.25	negative
F07A5.7	F08C6.3	negative
R11A5.4	AC3.3	negative
F22B8.6	T28F12.3	negative
F58A3.1	D1005.1	negative
F08F8.3	F59E10.2	negative
JC8.3	F54F2.5	negative
R11A8.8	F32A6.4	positive
T07G12.6	F44G3.9	negative
C26B2.1	F53B3.1	negative
C34D1.5	ZK675.2	negative
F44C8.4	B0001.6	negative
Y43E12A.1	C34B7.3	negative
ZK829.6	F57C9.5	negative
T10H9.4	Y67H2A.6	negative
Y39B6A.20	T03F1.1	negative
T19B10.7	C48E7.11	negative
F14F11.1	K08E3.7	negative
R07B7.3	T26H10.1	negative
Y24F12A.2	K08E3.4	negative
C01B7.4	B0001.1	negative
Y105C5B.21	F47G6.1	negative
F52F12.1	F14F3.1	negative
