IDA	IDB	Label
O15270	Q9Y6J9	negative
Q96FE5	P30049	negative
Q9UHV2	Q9Y399	negative
P16885	Q5YLB2	negative
P61160	Q15572	negative
Q9BXL7	O75712	negative
Q09028	Q16576	positive
P42768	Q9Y3B4	negative
Q9UKU7	P35442	negative
P50502	Q9Y576	negative
Q14563	Q9Y5Q8	negative
Q96Q27	Q14563	negative
Q9H7L9	Q6PI98	negative
Q9UL46	P60900	positive
Q969G3	Q92769	positive
O75461	Q96EE3	negative
O75558	Q92750	negative
Q9GZS1	Q9UJF2	positive
Q15554	P26992	negative
P05154	Q9BPZ7	negative
P05412	O15143	negative
Q92643	P82663	negative
P35606	Q9BXY8	negative
Q9GZN1	P78364	negative
Q86XK2	Q9H0U3	negative
Q09666	P56381	negative
P63162	O75818	negative
P52732	Q8NHM5	negative
Q9UBW7	Q9H503	negative
P01374	Q75QN2	negative
O95452	Q15025	negative
O60830	P19838	negative
P03928	Q13114	negative
O95452	P84090	negative
Q676U5	O14617	negative
Q9HAV0	Q96LT9	negative
P23025	Q14563	negative
P47756	Q96B97	positive
O00203	P32121	negative
P19447	Q9HAV0	negative
Q99996	P62487	negative
Q12965	P01574	negative
Q9UP83	P09086	negative
O14828	O14980	negative
P51787	Q92618	negative
Q02577	P49207	negative
Q9UJX3	Q9Y2V7	negative
Q8NFH4	Q9H633	negative
Q99627	P03928	negative
P03891	Q13671	negative
O75496	P03928	negative
Q9NQS7	P54277	negative
P43243	Q9HCM2	negative
P61586	Q8N5Y2	negative
Q92618	Q9Y2S0	negative
Q08722	Q8WUA4	negative
Q92535	Q92499	negative
O15239	Q9Y2X0	negative
P82912	Q13608	negative
Q14691	O60447	negative
Q6MZP7	Q96GY3	positive
Q9UJX4	Q05086	negative
Q13368	Q9NVS2	negative
Q13888	P01111	negative
O75251	Q96LT9	negative
O75489	O75712	negative
O43451	O14617	negative
P63261	Q9Y2R5	negative
Q92643	Q9NS68	negative
Q9H5N1	O96019	negative
P62917	Q15276	negative
O95613	P35659	negative
Q96KG9	Q9Y5B0	negative
O00213	Q9UQ35	negative
Q9BSV6	P15056	negative
P24821	O15519	negative
Q9BVA1	Q9UJX6	negative
Q14687	Q16576	positive
O94913	Q16630	positive
P57087	P82930	negative
Q02539	P26992	negative
Q16560	Q8NFD5	negative
Q9UKX5	Q13838	negative
P47756	Q5SXM2	negative
Q9HAV0	P38919	negative
P10244	Q9H0U3	negative
Q6ZW49	Q9Y2V7	negative
Q92841	O95452	negative
P82930	Q8NFD5	negative
Q9NX70	O95402	positive
Q96SB4	Q16787	negative
Q86UP2	Q13683	negative
Q9H2X6	Q9H808	positive
Q9Y2Q9	P29353	negative
Q6ZYL4	Q9BRP8	negative
Q6QNY1	Q9BRX5	negative
Q9H490	Q9NV56	negative
Q9BVI0	Q9Y653	negative
P17931	Q9H633	negative
Q9NPB6	P10600	positive
Q13330	O43915	negative
O43660	P11142	positive
P47755	Q9H9E3	negative
Q16181	Q9Y3B4	negative
P23467	O00232	negative
Q5TKA1	Q08999	positive
O75843	O15212	negative
O95983	P46778	negative
Q9Y6J0	O95149	negative
P29590	Q13683	negative
Q9Y653	Q9H9Q4	negative
P25490	P03372	positive
Q9BRT9	P56381	negative
O14497	P18564	negative
P28702	P14867	negative
O95139	P06239	negative
O60244	Q96AJ9	negative
O60315	Q8N5C8	negative
O15269	Q15417	negative
Q9NZS9	Q07864	negative
P52435	Q99519	negative
Q9BSV6	O15212	negative
Q13472	Q13009	negative
P05496	P62910	negative
Q15291	O15550	positive
Q15075	Q9UKU7	negative
Q9UBK2	Q9P2I0	positive
Q16514	Q15393	positive
Q14442	P54278	negative
Q9H269	O94864	negative
O00622	O95999	negative
Q6WN34	O15360	negative
Q92750	P12111	negative
P12111	Q15388	negative
P07942	P54277	negative
Q92535	Q9P013	negative
Q8WUA4	O75170	negative
O00203	P16104	negative
P98161	P18206	positive
Q92556	P11047	negative
P61218	P06734	negative
Q9BZM6	Q13438	negative
Q9Y6B7	Q96EL2	negative
Q13535	Q8NFY4	negative
P54277	O15235	negative
Q9H5N1	Q99708	negative
Q63HQ0	P40337	negative
P82930	Q6ZN18	negative
P10155	Q13111	negative
P84022	Q09472	positive
Q14687	Q06643	negative
P82663	Q01780	negative
Q969F9	P61313	negative
P20226	Q9UPM8	negative
Q9NQC1	Q9UNL4	positive
Q9NQS7	P29374	negative
P20226	A6H8Y1	positive
P26012	P35998	negative
P62714	P30153	positive
P18887	Q9UPM8	negative
Q14686	P07437	positive
Q96T60	O15143	negative
O43719	P31323	negative
P05412	Q9NS68	negative
Q92925	Q6PI98	negative
Q9Y3U8	O43184	negative
Q8NFY4	P34932	negative
Q13838	Q6UW60	negative
O75529	P15018	negative
P35637	Q63HQ0	negative
Q99759	Q9UKU7	negative
Q8IU60	Q9Y2R5	negative
Q9H6S1	Q9UBW8	negative
P48995	Q14442	negative
Q13889	Q06643	negative
Q08722	Q96H22	negative
Q9BY43	Q8TBF4	negative
O75390	Q16633	negative
Q92766	P51787	negative
Q8TBF4	Q9GZT9	negative
A1Z199	P82673	negative
Q9Y6K9	P11047	negative
Q9NRG0	Q16787	negative
P54277	P22694	negative
P05546	Q6IBW4	negative
O15270	P61966	negative
Q92878	P42702	negative
Q06330	P46531	positive
Q9Y399	P03897	negative
O95782	Q96JB8	negative
Q969S2	Q9Y2V7	negative
Q9UBL3	Q9UMN6	positive
Q9UDW3	P81274	negative
Q8N3Y1	P62877	positive
Q00403	P30876	positive
P26012	Q9H871	negative
Q6VMQ6	Q86W51	negative
P50148	P60033	positive
Q9NUP9	P03897	negative
P52272	P35637	positive
Q14653	Q9NUV7	negative
P82909	O00764	negative
Q9UHA3	P12111	negative
Q9HAU4	P84022	positive
P09086	Q9H490	negative
Q9UNM6	P14867	negative
Q01650	P08235	negative
P49848	P51531	positive
Q8IXM2	Q16594	positive
O15270	Q13347	negative
Q9UBV2	O15143	negative
Q96KG9	Q9Y587	negative
P51532	Q86W51	negative
Q9UPZ3	P63096	negative
Q9UNL4	Q8WYH8	positive
O00203	P25788	negative
Q14181	P37173	negative
Q8N3U4	O00622	negative
O43747	P78364	negative
P15927	Q92535	negative
Q12996	Q9NVA2	negative
Q9Y2Q9	Q9Y3D3	positive
Q13098	O75712	negative
Q15477	Q7L2H7	negative
Q96NW7	O75390	negative
Q9NP92	Q9H0E9	negative
O15239	Q8WWI1	negative
Q15075	Q15744	negative
O15212	A0JLT2	negative
Q9HCX4	P82912	negative
Q86YV9	O75533	negative
Q6WN34	O14617	negative
Q14202	Q9HCU9	negative
P56385	O60749	negative
Q969F9	O43913	negative
Q14676	Q12888	positive
P35251	Q92616	negative
P07737	P82650	negative
Q9BUB5	Q9Y2R5	negative
Q8WYB5	Q92896	negative
O94805	O95777	negative
P23246	P01574	negative
Q9BZK7	Q14444	negative
Q7RTV0	Q9Y6J9	negative
Q9Y570	Q14202	negative
Q13620	P82650	negative
Q13813	Q9BZK7	positive
P61978	Q9Y333	positive
Q5YLB2	Q9BWH6	negative
Q9BV40	O75818	negative
O94913	P47870	negative
Q8N8D1	P55265	negative
O15230	O15235	negative
P52434	O60296	negative
O75821	Q14152	positive
P51003	Q13368	negative
P84098	Q9H7Z6	negative
Q6P9B9	Q9NVR2	positive
O14828	O15117	negative
P62310	O14828	negative
Q9BXW9	Q9UIW2	negative
P82909	Q6VY07	negative
P84098	Q99801	negative
O43915	O75712	negative
Q9HB96	O75077	negative
Q9H0D6	P48357	negative
P62917	P04004	negative
O43915	Q08170	negative
Q969F9	Q9H6Z9	negative
O15457	P24821	negative
O43390	Q14442	negative
P22612	Q9UIW2	negative
P19320	Q9UBT2	negative
Q92556	Q99595	negative
Q96RK1	P03897	negative
Q01518	Q99613	negative
Q07954	P82930	negative
P03897	O75818	negative
P38919	P61326	positive
Q92828	P18615	negative
P10155	P56199	negative
P02751	P18564	positive
Q92466	Q9UNS2	positive
Q13200	Q15008	positive
Q9NWX5	Q16787	negative
Q9UDW3	A5D8V6	negative
Q01844	Q9BUJ2	positive
P09012	P24821	negative
Q15393	Q13435	positive
P09086	O15111	negative
Q8IWI9	Q92828	negative
O43556	Q9BS16	negative
Q8N5Y2	Q86W51	negative
P03891	P06730	negative
Q9UPM8	Q9Y3D5	negative
Q15696	P49642	negative
Q14919	P10646	negative
Q99879	P37287	negative
Q9Y3D5	O43933	negative
Q99728	Q92535	negative
Q96EL2	O43933	negative
P82675	P54136	negative
Q13671	O60830	negative
Q9BV90	Q16629	positive
Q13454	O00221	negative
Q9Y2V7	Q14118	negative
Q8NBZ0	Q8NFY4	negative
Q86XI2	P49207	negative
Q969H4	P49643	negative
P46778	P46779	positive
Q92785	P60709	positive
Q03135	P82930	negative
P78367	O75461	negative
Q05397	P49642	negative
Q92896	P24864	negative
Q9Y2R9	P56537	negative
Q04917	P26992	negative
P17252	Q9NS68	negative
Q9UKN8	O94887	negative
Q00839	O15270	negative
P00533	Q9NSP4	negative
O14867	P29279	negative
O60313	O60244	positive
Q8IXM2	P23528	negative
O75964	Q9Y2S0	negative
Q9UKM9	Q96EE3	negative
P78367	P06241	negative
P18859	Q14008	negative
O14810	Q16623	positive
P50539	Q86W51	negative
P28340	P14867	negative
Q15650	P61803	negative
P04049	P24821	negative
P57740	P09086	negative
O75448	Q9H5N1	negative
O75558	Q03188	negative
O60264	Q12873	positive
Q9H0D6	Q8IZH2	positive
Q9UPS6	Q9HCM2	negative
Q15906	P01574	negative
Q9NP66	P01574	negative
Q5PSV4	P82921	negative
P33151	Q9Y2Q9	negative
A1Z199	P53539	negative
Q8N5Y2	Q9HBM1	negative
Q9H490	Q06323	negative
P09874	Q9BPX3	positive
P31946	O75486	negative
Q15648	P24928	positive
Q15545	P82663	negative
O94887	Q9UBL3	negative
Q9H814	P18084	negative
O43524	Q9H633	negative
Q9NYJ7	Q6R327	negative
O75461	P34932	positive
P82664	P63096	negative
P01374	O14617	negative
Q01201	Q9UKX5	negative
P33993	O15143	negative
O14686	O15239	negative
O75448	P50750	positive
P18077	Q9NUV7	negative
P01374	P61964	negative
Q13277	P36954	negative
Q86VW2	P15692	negative
Q13813	Q9BRB3	negative
Q15582	Q13367	negative
O43747	Q96PC3	positive
Q5XUX0	O43543	negative
P01111	P99999	negative
Q92925	Q96JB8	negative
Q13368	Q02543	negative
P56385	P55884	negative
Q99558	Q14442	negative
Q6IA86	Q6PUV4	negative
P11021	Q9NR61	negative
P56537	P62888	positive
Q16533	P42702	negative
Q16342	Q9UJX3	negative
Q8TEX9	P82675	negative
Q9NYJ7	O94763	negative
Q14444	P12277	negative
Q6PI98	Q9Y6B7	negative
P19387	P11047	negative
Q9UBW7	Q6UW60	negative
O43292	O75712	negative
Q9HB75	P18077	negative
Q9NP92	Q9Y587	negative
Q9BTK6	Q96EL2	negative
P38398	Q92759	positive
P05455	Q9NXR8	negative
P82930	Q9Y232	negative
Q8IZQ8	Q9UL46	negative
Q9Y399	P43246	negative
Q6IAQ7	P05496	positive
Q13009	Q15477	negative
P04843	O43915	negative
Q96B97	Q9UKU7	negative
Q96BN2	Q92830	positive
Q9H672	Q06323	negative
Q16514	O75712	negative
Q92766	Q96KQ7	positive
Q969F9	Q15047	negative
Q13797	Q6ZN18	negative
Q8IXM2	P16234	negative
P10646	Q96GY3	negative
Q6IA86	Q9BXW9	negative
P84098	P0C0S5	negative
P18859	Q06265	negative
O15297	O75712	negative
P03891	P06734	negative
P19793	O15143	negative
Q03135	Q92828	negative
O95835	P53539	negative
Q9H1A4	Q9UJX2	positive
P04406	P11142	positive
P51608	Q9Y570	negative
O14828	O43318	negative
Q13683	O43791	negative
P25205	P10646	negative
P24863	Q71SY5	positive
P40337	P24821	negative
O00443	Q09028	negative
P19438	Q08170	negative
Q13838	Q9NVS2	negative
Q92896	O14965	negative
Q969F9	P60510	negative
P46736	O14810	negative
P56385	Q13111	negative
P23458	Q13368	negative
O60671	Q96KG9	negative
Q9Y3U8	Q8N5Y2	negative
O60925	P08621	negative
Q9UIF9	Q14442	negative
Q5XUX0	O15127	negative
Q13454	P53677	negative
Q92828	Q13619	negative
Q92896	Q96EB6	negative
P82673	P82675	positive
Q01844	Q92804	positive
Q14254	P29374	negative
Q15054	P18077	negative
O43915	Q01970	negative
Q8IWI9	P60468	negative
Q99683	Q99595	negative
Q9Y291	Q9UMN6	negative
O75934	Q9H0U3	negative
O00203	Q13227	negative
P05019	Q8TBF4	negative
Q14653	O43915	negative
Q9H269	Q6WCQ1	negative
Q9H490	Q9Y2S0	negative
O94805	Q9Y570	negative
P82664	Q9NVP2	negative
O75593	Q6WN34	negative
P78345	Q969H6	positive
P60709	Q96EL2	negative
Q13797	O00232	negative
P38398	Q96RL1	positive
P82664	Q8WVC0	negative
Q9UQN3	Q9BY43	positive
Q9UBB5	O60216	positive
Q8NCE0	P34059	negative
Q92994	Q9P287	negative
P10646	Q676U5	negative
Q9BZM6	Q9BVC4	negative
Q16594	Q15393	positive
Q9Y3D9	Q96H22	negative
P49643	Q9UBQ0	negative
Q9H269	Q14152	negative
P49642	Q7L2E3	negative
P05107	O14810	negative
Q92993	Q15906	positive
P46940	P50402	positive
P61586	P20700	negative
P23025	P55268	negative
Q02577	Q13576	negative
Q8N201	P40937	negative
Q9BZM6	Q01955	negative
P05546	O15084	negative
O60260	Q13368	negative
Q99519	Q96CB8	negative
Q8TCJ2	P25787	negative
Q8IXK0	Q9HC52	positive
O75943	P12111	negative
Q92667	Q16560	negative
Q9UBP5	Q96AJ9	negative
Q13368	Q9Y4A5	negative
Q13112	O96017	positive
P20700	Q16623	negative
Q86W51	Q16787	negative
P49848	Q12962	positive
P05198	Q9UKU7	negative
P07996	Q9NS68	negative
Q9NUW8	P05387	negative
Q86VW2	O75586	negative
Q13444	Q9Y291	negative
P01374	P52657	negative
Q9Y3E7	P30049	negative
O95139	Q92618	negative
O95777	O15143	negative
Q9Y624	O15446	negative
Q13111	P05387	negative
O43915	P40937	negative
P11940	P05455	positive
P25963	Q14563	negative
Q7KZI7	O75712	negative
O15379	Q15459	positive
P18859	O75947	positive
Q96G21	Q9UJX4	negative
Q9Y3U8	Q9BXW9	negative
P82914	Q16623	negative
Q9HAF1	O60870	negative
Q96EY7	P61160	negative
Q07955	Q9H490	negative
P51587	Q01518	negative
Q13454	Q04726	negative
O60830	O95295	negative
P23763	P59780	negative
P01137	P82912	negative
Q9NRH3	P15170	negative
Q13009	Q9UIM3	negative
Q9UKN8	P11387	positive
Q13503	Q9H0D6	negative
Q8IXM2	P04637	negative
O14686	P49207	negative
P49848	P00846	negative
Q9BXM7	O75712	negative
Q13443	P30049	negative
Q9UPM8	P09012	negative
P10155	P08962	negative
Q9BYN8	O15230	negative
Q13454	Q96G21	negative
Q8TCJ2	Q9NWU2	negative
Q8TEY7	Q15370	positive
Q6UW60	Q96GM8	negative
Q6IEG0	Q13155	negative
O75446	O60264	positive
O00189	Q9BRB3	negative
O14867	P30049	negative
P13521	Q96LT9	negative
Q96KG9	Q9BWJ5	negative
Q99496	Q96EZ8	positive
Q969L4	P24821	negative
Q92613	P09086	negative
Q9BRX5	P34059	negative
Q13009	Q15543	negative
P82664	Q9Y2Q9	positive
P62195	Q13200	positive
Q14181	P16885	negative
Q96NW7	P30049	negative
O15084	Q9UIW2	negative
Q14444	Q92759	positive
P55036	Q99595	negative
Q96RK1	P08648	negative
P35579	O43516	positive
O95707	Q9BUL9	positive
Q9Y291	P61964	negative
O15212	Q9H875	negative
P01374	Q9UBL3	negative
Q13797	P47897	negative
P26012	Q9Y262	negative
P53539	Q6VY07	negative
Q9ULK4	Q9H269	negative
P25490	Q15910	positive
Q8IYB3	Q9Y5S9	positive
Q6ZYL4	P07288	negative
O75934	P62318	positive
Q9BVC4	Q9Y2V7	negative
Q96S52	Q01518	negative
Q9HCI7	Q9NVR2	negative
P18074	Q9H633	negative
Q9Y570	Q9UL63	negative
Q9Y587	Q7L2Z9	negative
P03891	Q6P1J9	negative
Q8IXM2	Q13620	negative
O94913	Q5QJE6	negative
Q96G21	Q6WN34	negative
Q9Y316	Q9NUV7	negative
Q7KZ85	Q9NUP9	negative
Q9BYN8	P11308	negative
P36578	Q9H633	negative
P26012	O60563	negative
P78346	P47870	negative
Q9Y4A5	O75528	positive
O60671	Q9NVS2	negative
P19447	Q9NRH3	negative
O95452	Q9Y2R5	negative
Q6UW60	Q13200	negative
Q16342	Q04206	positive
Q6IPU0	P59780	negative
Q8WVC0	P31323	negative
Q92896	P25963	positive
P52435	P82909	negative
Q12906	Q8WYQ5	positive
P78347	P19838	positive
P29992	P56545	negative
P82673	P35968	negative
O95452	Q13416	negative
Q96EE3	Q9BZZ5	negative
Q9H871	O14867	negative
Q9C086	Q8N201	negative
O95707	P05546	negative
Q14839	P11047	negative
Q96BN2	P55316	negative
Q9BXJ9	Q13009	negative
P05198	Q9H633	negative
O43516	Q9H4B7	negative
Q9Y6J0	Q99613	negative
P60709	P68431	positive
Q9UPZ3	Q8NFH4	negative
P26992	P05455	negative
Q9UBW7	P03928	negative
Q6UWZ7	Q8WVB6	negative
P26992	Q13247	negative
Q06330	O43556	negative
Q9Y291	P07992	negative
Q13352	Q99519	negative
O95139	Q14254	negative
O14810	P00846	negative
Q13367	Q05195	negative
P78367	Q5VTR2	negative
O43516	Q8N5Y2	negative
P01374	Q99728	negative
P19320	Q5T2T1	negative
O60315	Q9UK45	negative
Q13009	P29317	positive
O60783	Q14145	negative
Q8NI27	O75712	negative
O60671	P40938	positive
Q6WN34	P38936	negative
Q14145	P35659	negative
Q15459	P59780	negative
P41970	P18564	negative
Q99759	O75818	negative
P12643	Q9H269	negative
Q6PI98	O60870	negative
Q9BSV6	P50148	negative
Q8NB91	Q96KG9	negative
Q13009	O94992	negative
Q9Y375	P05387	negative
Q12905	Q7L1Q6	positive
Q15021	Q9NTJ3	positive
P05154	Q4LE39	negative
P05107	Q64663	positive
Q96HS1	P29279	negative
Q08722	Q92616	negative
Q9Y248	Q9NR61	negative
O60260	Q9UL15	positive
P23246	Q9HCM2	negative
O15446	Q86W51	negative
Q13454	P24385	negative
Q86WB0	P82663	negative
Q92769	Q8WVM7	positive
Q6IBW4	P82673	negative
O00743	O00622	negative
Q96JC1	P06730	negative
Q99816	Q01970	negative
P23467	P36542	negative
Q8NDX5	Q06587	positive
P21675	P34932	positive
Q9BRB3	Q15477	negative
Q92766	Q96PC3	negative
Q9UJX6	P30049	negative
P05019	P61966	negative
Q13368	Q86WB0	negative
P00533	O14495	positive
Q8N201	O95602	negative
P10646	Q96BT3	negative
O75964	Q05086	negative
Q16560	Q5XUX0	negative
Q13683	Q15750	negative
P54105	P14678	positive
Q7L576	Q9UQ35	negative
O43556	O75486	negative
Q9H269	O00764	negative
Q13454	Q96S59	negative
O60925	O14617	negative
Q86W51	Q13216	negative
O60566	O15550	negative
P82912	Q96D31	negative
Q9NYJ7	Q12769	negative
Q9UJX4	Q9UIG0	negative
Q6PI98	P16885	negative
P05546	Q8WVB6	negative
Q08881	Q99595	negative
O94913	Q96GD4	negative
P84098	Q12791	negative
Q16533	Q96KG9	negative
Q9UMS4	P09661	positive
P31943	Q9BUJ2	positive
Q92989	O43915	negative
O43719	P23763	negative
Q9HB75	P42575	positive
P53677	Q13243	negative
Q92922	Q96ST3	positive
O00622	Q8ND76	negative
P00403	Q13148	negative
O75461	O75947	negative
Q5XUX0	Q13416	negative
P04844	Q12965	negative
Q9NYJ7	P21675	negative
Q9Y3D5	Q9Y3R0	negative
P07942	P23229	positive
P23467	Q13487	negative
P48551	Q9UL63	negative
Q969H4	P56385	negative
P31323	Q6PD62	negative
P11388	P23246	positive
Q9H0D6	Q14563	negative
P49643	O14925	negative
Q9BWJ5	P51787	negative
Q86U70	P82921	negative
O00505	Q5QJE6	negative
Q00978	P56556	negative
Q9Y291	O43556	negative
P82909	Q14181	negative
Q8WVM7	P36542	negative
O43561	O95149	negative
Q9Y2A7	P56556	negative
Q9BUN8	Q9Y570	negative
Q9Y2R9	Q9UP83	negative
Q9BW27	Q9NS68	negative
P03891	P51587	negative
P26358	Q86W51	negative
O95696	Q9Y490	negative
Q13158	Q08170	negative
P62158	P62805	positive
Q8N8D1	Q96H20	negative
P51398	Q15417	negative
P26373	P05387	positive
Q6PUV4	P49916	negative
Q14573	Q96LT9	negative
O75529	Q9Y4A5	positive
Q8N201	Q96HR3	negative
Q01081	P11047	negative
Q13485	P41231	negative
Q04725	Q04726	positive
P25205	O15212	negative
P51610	Q9BVI0	positive
Q96NW7	P14867	negative
O14543	P36954	negative
O15212	Q09028	negative
P53677	O15198	negative
Q12905	Q6IA86	negative
Q13009	Q6IEG0	negative
Q99459	A8K8P3	positive
P34059	Q9H9Q4	negative
O14727	O60870	negative
P78344	Q9H503	negative
P82914	Q14192	negative
Q9UKX5	Q8TDH9	negative
P25791	P48556	negative
P84098	Q96KQ7	negative
Q9UQ35	Q9GZT9	negative
Q9H633	Q13216	negative
P07910	Q5YLB2	negative
Q6PI98	Q9Y6C2	negative
P18077	Q02543	positive
Q9Y653	Q96PV6	negative
P56134	Q9BTT4	negative
Q9UHD2	Q8IX12	positive
Q9P2K3	O75712	negative
Q9UQB3	P82663	negative
Q15544	Q15543	positive
Q8N8D1	O95602	negative
Q75QN2	Q96H22	negative
Q8IUR7	Q9UIW2	negative
P18859	Q9HCK8	negative
Q96EE3	Q14118	negative
Q06643	Q05195	negative
O43451	Q96GY3	negative
Q6IA86	Q96F86	negative
P35606	O15111	positive
P03928	Q9Y3R0	negative
Q15696	Q99879	negative
Q6QNY1	Q9HCI7	negative
O60830	Q9NRL2	negative
Q99967	P05387	negative
Q9UDW3	Q9UBV2	negative
Q9UJX6	P63162	negative
O75379	Q9UEU0	positive
O75832	Q13368	negative
Q13368	P60900	negative
Q8WYB5	Q9H490	negative
Q6UW60	Q9ULG1	negative
Q9Y2Q9	P32121	negative
Q6P4R8	Q9H9F9	positive
O60783	Q9UPN9	negative
Q13009	O43513	negative
Q9NX70	O75448	positive
P16144	P54277	negative
O14662	Q9Y2R5	negative
Q15393	Q12962	positive
P35606	Q16787	negative
Q96J01	O15117	negative
Q9BRB3	Q92966	negative
Q9NS68	Q13576	negative
P03891	Q9BZI7	negative
Q9Y618	Q6PUV4	negative
P78367	P51587	negative
Q13200	Q6PUV4	negative
Q13454	Q14145	negative
O75964	Q8IYD1	negative
Q99873	Q9H4B7	positive
O75586	P11047	negative
Q969H4	Q6IEG0	negative
Q9H115	Q13367	negative
P06746	Q9Y653	negative
Q7Z412	P36954	negative
O14974	O43556	negative
Q8WYB5	Q8N201	negative
P35250	Q9H503	negative
P30049	P50914	negative
Q52LA3	P10451	negative
O75446	P07900	positive
P19438	P52732	negative
Q92769	Q8NFD5	positive
P53677	P48357	negative
P14866	Q9Y2V7	negative
P05154	Q96S59	negative
Q92900	O75712	negative
O43524	Q14442	negative
P06748	Q7Z6Z7	positive
Q99558	Q9NVS2	negative
P82909	Q9UPM8	negative
Q9BPX3	Q96J01	negative
Q01844	Q92499	positive
Q15653	Q9UIW2	negative
P82909	Q9UKN8	negative
Q9BZM6	Q96GD3	negative
Q9Y2U8	P14866	positive
Q6ZYL4	Q13200	negative
O75410	Q5QJE6	negative
P13984	Q92759	positive
P40938	O15143	negative
Q99595	P78352	negative
Q13797	Q06587	negative
Q9NYJ7	Q07954	negative
O60830	O14980	negative
P15884	P09661	positive
P49848	Q9H4L4	positive
P28072	P08648	negative
P82912	P08235	negative
P62736	P24928	negative
Q6MZP7	Q9HCM2	negative
O60749	P01574	negative
O14828	Q9Y316	negative
P00403	Q01201	negative
P12644	Q8TBF4	negative
Q13363	Q9Y2R5	negative
Q13368	Q5TKA1	negative
P63027	Q8N8D1	negative
Q9Y6K9	O95139	negative
O15144	O75818	negative
P46199	O95999	negative
Q9BRX5	Q14318	negative
Q9Y291	Q8WYH8	negative
Q8N201	Q6P1M3	negative
Q6UWZ7	O00203	negative
O75489	Q9UPZ3	negative
P23025	P82914	negative
P56381	P29317	negative
A0JLT2	P22612	negative
Q96JC1	O00622	negative
Q92665	Q13367	negative
P50148	Q9H633	negative
Q6UXN9	P61218	negative
Q9UDY8	P03891	negative
P22087	Q6UW60	negative
P26012	O43502	negative
Q99549	Q96JC1	negative
P35637	P31323	negative
Q9NUP9	Q96BT3	negative
Q9Y2Q9	P46531	negative
Q16576	P56556	negative
P04843	O94887	negative
P57087	P82673	negative
Q9BWH6	Q9UL63	negative
O75586	Q99595	negative
Q13454	O75379	negative
O60566	P10646	negative
P51665	Q15417	negative
Q9H269	P52732	negative
Q9NPB6	P82650	negative
P47756	Q13619	negative
Q04206	Q9BRB3	negative
P29374	Q15025	negative
P61966	Q9Y4A5	negative
Q16560	P63000	negative
Q13263	Q9NUV7	negative
Q99873	P22087	positive
P24821	P29474	negative
Q92766	Q13009	negative
O14929	Q13112	positive
P82914	Q9UIM3	negative
Q96MW5	P49207	negative
Q00597	P18564	negative
Q96EY7	Q9Y5Q9	negative
Q13620	O43915	negative
Q52LA3	P47897	negative
P55211	Q6UW60	negative
Q86VW2	P06746	negative
O60925	Q96FV9	negative
Q9H871	Q5YLB2	negative
O15297	O60925	negative
Q01650	O75251	negative
Q9Y3D5	Q15573	negative
O60830	Q9UK41	negative
Q9H269	P62913	negative
Q969F9	P51151	negative
Q9H9T3	Q13009	negative
P55201	Q63HQ0	negative
O43561	O14810	negative
Q9UKX5	P07437	negative
P00846	Q14186	negative
Q9UBQ5	P49643	negative
Q9H814	Q13393	negative
P18859	Q9H1I8	negative
P28340	P09884	positive
Q9UIF9	P42702	negative
P49959	Q9BRB3	negative
Q13352	Q96H22	positive
Q92851	Q9HAV0	negative
Q9H1A4	Q9UJX5	positive
O75712	P35659	negative
O43556	P26583	negative
P42704	Q9Y6K9	positive
P53677	O00571	negative
O94805	O60749	negative
Q8NFY4	Q8NFH3	negative
P11717	P82914	negative
P56134	O95983	negative
Q8TBF4	P62714	negative
Q8N8D1	Q9NVR2	negative
O60830	P98170	negative
P03886	Q92989	negative
Q9UPY3	Q15633	positive
Q14653	P82914	negative
Q6ZYL4	P15884	negative
O43451	Q7Z3B3	positive
O60315	Q9Y6B7	negative
Q9HD42	P10646	negative
Q8TAK5	Q13009	negative
Q92665	Q01518	negative
Q07954	Q52LA3	negative
P03891	P05106	negative
Q969H0	P61024	positive
Q01650	P35250	negative
Q16514	O15265	positive
O60830	P40692	negative
P15036	Q5RKV6	negative
Q9Y2R9	P82933	positive
P01374	O94777	negative
Q5TA45	P24928	positive
Q9NWZ8	P61803	negative
Q08945	Q8N257	positive
Q6WN34	Q9BQE3	negative
Q4LE39	O94887	negative
P03891	P0C0S5	negative
Q9NPJ6	Q96RN5	positive
P47756	P38398	negative
P40763	Q99519	negative
Q92769	Q05195	positive
Q9NYJ7	Q06124	negative
P42356	Q6UW60	negative
O94777	Q9NR61	negative
P22612	P63162	negative
P03928	Q13111	negative
O95452	O43292	negative
Q9P0M6	Q96BI3	negative
Q13813	Q6UW60	negative
P10155	Q14202	negative
Q8N201	P52298	negative
Q13454	O75529	negative
P57740	Q63HQ0	negative
Q9Y3U8	O75593	negative
O95059	P57678	negative
Q6WN34	P67809	negative
Q14511	O75712	negative
Q16560	P82279	negative
P21675	Q9NXF1	positive
P14859	Q9Y570	negative
Q9Y6J0	P62158	positive
Q04726	Q14563	negative
P10646	P06400	negative
Q08945	Q9NR30	positive
Q13797	O15111	negative
P06213	P48357	positive
Q99595	Q14186	negative
P32780	Q7L1Q6	negative
O00255	Q9BRB3	negative
Q13444	Q9Y570	negative
Q14186	O75712	positive
Q99627	Q9Y2R5	negative
P82279	Q9Y2R5	negative
P26012	Q8NI27	negative
Q15208	O95139	negative
P41279	P62888	positive
P35226	Q13683	negative
Q15696	Q9Y653	negative
